id,name,rating,current_gimmick,age,promotion,brand,active_roles,birthplace,gender,height,weight,www,alter_egos,roles,debut,experience,wrestling_style,nicknames,signature_moves,trainer,background,career_end,day_of_death,active
5615,Omar Atlas,,,,,,,"Caracas, Venezuela",male,70.0,240.0,https://www.facebook.com/pages/Omar-Atlas/42420674398,"Buddy Moreno,Buddy Silver Wolf,Buddy Marino,Mario Marino,El Diablo Grande,Omar Atlas,Young Atlas,Omar Negro,Cyclone Atlas,Red Menace,Super Gladiator,Super Steele",Singles Wrestler,1958,35.0,,,Airplane Spin,Jene Howard,,1993,,False
4038,Tony Marino,,,,,,,"Rochester, New York, USA",male,69.0,235.0,,"Battman,Caped Crusader,Devil Blue,Dino Lanza,Tony Marino,Tony Silipini",Singles Wrestler,31.01.1956,31.0,Allrounder,Mr. America,Abdominal Stretch,Pedro Martinez,Gewichtheben,1987,28.05.2021,False
6062,Woody Farmer,,,,,,,"Hayward, California, USA",male,73.0,,,Woody Farmer,"Singles Wrestler,Tag Team Wrestler,Promoter",,,Allrounder,,"Stomping Headlock,The Bearhug,Backbreaker",Ray Stevens,,,29.02.2012,False
3327,Gene DuBois,,,,,,,"Toronto, Ontario, Canada",male,71.0,229.0,,"Bearman,Beast,Canadian Wildman,Wildman,Dave McKigney,Gene DuBois,Dave DuBois,Jacques Dubois,Jean DuBois,Frenchy DuBois,Mike DuBois,Pierre DuBois","Singles Wrestler,Tag Team Wrestler,Promoter",1958,30.0,Brawler,"Canadian Wildman,Tbe Bearman",,Red Garner,Ringen,07.1988,05.07.1988,False
5450,Magnificent Maurice,,,,,,,"New York City, New York, USA",male,,231.0,,"Gene Dubuque,Magnificent Maurice,Mad Dog Maurice",Singles Wrestler,1949,25.0,,"Struttin',The Strutter",Elbow Smash,,Bodybuilding,1974,13.03.1974,False
11560,Barbara Owens,,,,,,,"Savannah, Georgia, USA",female,,,,"Barbara Owens,Barbara Owen",Singles Wrestler,1967,36.0,,,,,,,22.09.2003,False
4389,Crusher Verdu,,,,,,,"Barcelona, Spanien",male,,,,"Crusher Verdu,Killer Verdu,Oscar Verdu,Rick Ferraro,Spanish Hercules","Singles Wrestler,Promoter",,,Brawler,The Spaniard,,,,,01.2004,False
22761,Cuddles Anderson,,,,,,,"Thief River Falls, Minnesota, USA",female,54.0,99.0,,Cuddles Anderson,"Singles Wrestler,Tag Team Wrestler",1966,8.0,,,,"Cowboy Lang, Little Beaver, Little Brutus, Sky Low Low",,1974,12.09.2014,False
7598,Burrhead Jones,,,,,,,"Moncks Corner, South Carolina, USA",male,,,,"Burrhead Jones,Jimmy Jones","Singles Wrestler,Referee",,,,,,,,1987,15.10.2017,False
11264,Irish Jackie,,,,,,,"Flint, Michigan, USA",male,,,,Irish Jackie,Singles Wrestler,,,,,,,,,08.02.2000,False
6827,Mario Milano,,,,,,,"Trieste, Italien",male,78.0,249.0,,"Barracuda,Black Diablo,Mario Bulfone,Mario La Pantera,Mario Milano","Singles Wrestler,Tag Team Wrestler",1953,33.0,Techniker,,"Atomic Drop,Abdominal Stretch,Jumping Piledriver ",,,1986,09.12.2016,False
15475,Derrell Cochran,,,,,,,"Atlanta, Georgia, USA",male,,,,Derrell Cochran,Singles Wrestler,,,Powerhouse,Mr. Muscles,,,Bodybuilding,,13.09.2002,False
14802,Tony Angelo,,,,,,,Canada,male,67.0,301.0,,"Pat Kelly,Russian Crusher,Russian Angel,Tony Angelo","Singles Wrestler,Tag Team Wrestler,Manager",,,,,,,,,,False
6763,Stan Kowalski,,,,,,,"Minneapolis, Minnesota, USA",male,75.0,301.0,,"Big K,Buddy Marco,Karl Kovacs,Sammy Sylver,Stan Kowalski,Krusher Kowalski,Crusher Kowalski,Killer Kowalski,Slugger Kowalski","Singles Wrestler,Tag Team Wrestler",1948,28.0,"Brawler,Powerhouse","Big K,Krippler,Krusher",,,,1976,20.10.2017,False
6948,Helen Hild,,,,,,,"Grand Isle, Nebraska, USA",female,66.0,128.0,,"Gladys Wills,Helen Hild,Helen Hilde,Betty Hild,Gladys Hild",Singles Wrestler,,,Techniker,Slave Girl,,,,,04.03.1984,False
22294,Rita Boucher,,,,,,,"Webster, Massachusetts, USA",female,,,,Rita Boucher,Singles Wrestler,1968,2.0,,,,,,1970,,False
1353,Bull Ramos,,,,,,,"Houston, Texas, USA",male,70.0,354.0,,"Bull Ramos,Duke Ramos,Manuel Ramos","Singles Wrestler,Tag Team Wrestler",1956,50.0,"Brawler,Powerhouse",Apache,"Flying Body Press,Full Nelson,Elbow Drop",Danny McShane,Boxen,,28.05.2006,False
5221,Jack Vansky,,,,,,,"Bayonne, New Jersey, USA",male,,,,"Jack Vansky,Joe Vansky,John Vansky,Masked Demon",Singles Wrestler,,,Powerhouse,Tiger,,,,,17.03.1998,False
10826,Cowboy Bradley,,,,,,,"Dickens County, Texas, USA",male,,,,Cowboy Bradley,Singles Wrestler,1954,16.0,,,,,,1970,24.06.2010,False
1929,Bob Ellis,,,,,,,"Tom Green County, Texas, USA",male,74.0,246.0,,"Bob Ellis,Bob Elliott",Singles Wrestler,1957,23.0,Brawler,Cowboy,"Bulldog Headlock,Sleeperhold",Ed Lewis & Sandor Szabo,,1980,,False
7404,Bette Boucher,,,,,,,"Boston, Massachusetts, USA",female,60.0,,,"Bette Boucher,Betty Boucher",Singles Wrestler,1959,11.0,"Techniker,High Flyer",,,,,1970,,False
3987,Karl von Stroheim,,,,,,,"Parry Sound, Ontario, Canada",male,75.0,271.0,,"Dr. Death #1,Joe Cox,Karl von Stroheim,Henry von Stroheim,Skull von Stroheim,Skull Nurnberg,Untouchable #1","Singles Wrestler,Tag Team Wrestler,Trainer",1950,35.0,Brawler,,The Claw,Al Hamilton,Eishockey,1985,13.06.2006,False
3036,Mitsu Arakawa,,,,,,,"Hawaii, USA",male,67.0,242.0,,"Great Mitsu,Mitsu Arakawa","Singles Wrestler,Tag Team Wrestler",1953,23.0,Techniker,,Claw Hold,,,1976,27.04.1994,False
12622,Chuck Adcox,,,,,,,"Kansas City, Kansas, USA",male,,,,"Chuck Adcock,Chuck Adcox,Joe Adcock",Singles Wrestler,,,Powerhouse,Big,,Bob Orton Sr.,,,18.12.1992,False
3272,Vivian Vachon,,,,,,,"Newport, Vermont, USA",female,67.0,145.0,,"Viviane,Vivian Vachon",Singles Wrestler,1969,17.0,,Wrestling Queen,,Mad Dog Vachon & Fabulous Moolah,,1986,25.08.1991,False
6194,Mighty Joe Thunder,,,,,,,USA,male,78.0,286.0,,"Bob Stanlee,Giant Evans,Golden Terror,Mighty Joe Thunder,Mighty Yankee #2,Rip Miller,Sky Hi Krueger","Singles Wrestler,Tag Team Wrestler",,,Powerhouse,Big,,,,,,False
2388,Mae Young,5.73,,,,,,"Sand Springs, Oklahoma, USA",female,64.0,180.0,,"Mae Young,Marie Young,Johnnie Mae Young","Singles Wrestler,Trainer",1939,65.0,,"The Matriarch Of The Mat,The Queen",Bronco Buster,Mildred Burke,,2004,14.01.2014,False
15057,Little Bruiser,,,,,,,"Wallaceburg, Ontario, Canada",male,48.0,90.0,,Little Bruiser,Singles Wrestler,,,,,,,,,29.04.1995,False
10880,Apache Gringo,,,,,,,"Boston, Massachusetts, USA",male,,,,"Apache Gringo,Duke Savage,El Gringo,Judge","Singles Wrestler,Tag Team Wrestler,Manager",,,,,Indian Chop,,,,,False
2488,Thunderbolt Patterson,,,,,,,"Waterloo, Iowa, USA",male,72.0,242.0,,"Sweet Daddy Brown,Thunderbolt Patterson,KO Patterson,Claude Patterson,Thunderbolt Peters,Claude Peters",Singles Wrestler,1964,30.0,Allrounder,T-Bolt,,Pat O'Connor & Steve Kovacs,,1994,,False
8002,Guillotine Gordon,,,,,,,"Detroit, Michigan, USA",male,77.0,308.0,,"Enforcer Luciano,Enforcer,Evil Eye Valentine,Guillotine Gordon,Buster Gordon,Evil Eye Gordon,PJ Higgins,Sonny Love","Singles Wrestler,Tag Team Wrestler",,,Powerhouse,Buster,"Piledriver,Brainclaw",,,,,False
3208,Kurt von Hess,,,,,,,USA,male,76.0,251.0,,"Assassin #2,Bill Terry,Kurt von Hess,Kurt Hess","Singles Wrestler,Tag Team Wrestler",1969,17.0,Brawler,,Claw Attack,Benny Lima,,1986,13.03.1999,False
23314,Jim Dorsey,,,,,,,"Chantilly, Virginia, USA",male,,,https://www.facebook.com/jim.tank.dorsey;https://www.instagram.com/thelordhumungus,Jim Dorsey,Singles Wrestler,,,,Tank,,,,,,False
3636,Bull Ortega,,,,,,,USA,male,,352.0,,"Bull Ortega,Jesse Ortega,Ortega-San,Jess Ortega,Jesus Ortega,Jesus Cardenas,Mighty Ortega,Mighty Ursus",Singles Wrestler,,,Brawler,The Bull,,,,1977,28.07.1977,False
6761,Earl Maynard,,,,,,,Barbados,male,70.0,,,"Black Crusader #1,Earl Maynard","Singles Wrestler,Tag Team Wrestler",1960,62.0,Powerhouse,Mr. Universe,,,Bodybuilding,,,False
18266,Ron Sanders,,,,,,,"Detroit, Michigan, USA",male,,,,"Boris Kosloff,Dr. X,Ernest Bresnik,Ron Sanders",Singles Wrestler,,,,,,,,,,False
6261,John Quinn,,,,,,,"Hamilton, Ontario, Canada",male,76.0,299.0,,"Danny Dubois,John Clay,John Quinn,Big John Quinn,Little John,Marcel LeMay,Stomper,Virgil The Kentucky Butcher,Kentucky Butcher,Voyageur","Singles Wrestler,Tag Team Wrestler",1961,28.0,Brawler,"Big,Mighty","Canadian Backbreaker,Elbow Drop,Argentine Backbreaker","Al Spittles, Billy Watson & Edouard Carpentier","Ringen,Boxen,Football",1989,22.04.2019,False
2003,Bob Orton Sr.,5.88,,,,,,"Kansas City, Missouri, USA",male,74.0,244.0,,"Big O,Bob Orton Sr.,Bob Orton,El Diablo,El Lobo,Rocky Fitzpatrick,Zodiac",Singles Wrestler,1950,31.0,Brawler,"Cowboy,The Big O",,,,1981,16.07.2006,False
6052,Ron Wright,,,,,,,"Kingsport, Tennessee, USA",male,,,,"Bounty Hunter,Mighty Yankee #3,Mummy,Ron Wright,Ron Hayes","Singles Wrestler,Promoter,Manager",1954,27.0,Allrounder,"Backstreet Brawler,Number One Hillbilly,The King Of Kingsport",,,Ringen,1981,21.04.2015,False
18228,Joyce Grable ,,,,,,,"Atlanta, Georgia, USA",female,,,,"Barbara Nichols,Joyce Becker,Joyce Fowler,Joyce Grable",Singles Wrestler,1963,11.0,,,,Judy Grable,,1974,,False
3049,Art Thomas,,,,,,,"Gurdon, Arkansas, USA",male,73.0,299.0,,Art Thomas,Singles Wrestler,1943,38.0,Powerhouse,"Sailor,Seaman",Bearhug,,Bodybuilding,1981,20.03.2003,False
1526,Dick Steinborn,,,,,,,"St. Louis, Missouri, USA",male,69.0,242.0,,"Dickie Gunkel,Dick Steinborn,Gladiator,Mr. High,Mr. Wrestling,White Knight","Singles Wrestler,Tag Team Wrestler,Color Commentator",24.07.1951,33.0,Allrounder,Mr. Low,,,Ringen,1984,18.04.2020,False
1246,Argentina Apollo,,,,,,,"Buenos Aires, Argentinien",male,71.0,233.0,,"Argentina Apollo,Argentine Apollo,Vittorio Apollo","Singles Wrestler,Tag Team Wrestler",1960,15.0,Allrounder,The Whirlwind Of The Pampa,Argentine Backbreaker,,,1975,02.08.1984,False
11357,Homer O'Dell,,,,,,,USA,male,,,,"Homer O'Dell,Jackie O'Dell,Strangler O'Dell","Singles Wrestler,Manager",,,,"Colonel,General",,,,1984,,False
3245,Crybaby Cannon,,,,,,,"Montreal, Quebec, Canada",male,69.0,299.0,,"Crybaby Cannon,Crybaby McArthur,George Cannon,George McArthur,Man Mountain Cannon","Singles Wrestler,Promoter,Manager,Play-by-Play Commentator",1953,17.0,Powerhouse,,Flying Body Press,,Football,1970,01.07.1994,False
5738,Hans Mortier,,,,,,,"Leiden, Südholland, Niederlande",male,73.0,253.0,,"Dr. Death,Dr. X,Mr. X,Dutch Howlett,Great Zorra,Great Zorro,Tarzan Zorro,Masked Zorro,Tarzan Zorra,Dutch Zorro,Hans Mortier,Great Mortier,Joseph Grobbe,Lord Charles Monteque,Lord Charles Montague",Singles Wrestler,,,,,Full Nelson,,,,15.12.2010,False
2668,Jose Miguel Perez,,,,,,,"San Juan, Puerto Rico, USA",male,73.0,238.0,,"Jose Miguel Perez,Miguel Perez,Miguel Perez Sr.","Singles Wrestler,Road Agent",15.10.1954,38.0,Techniker,,Sunset Flip,Roberto Santana,,1992,16.07.2005,False
12030,Clyde Steeves,,,,,,,"Somerville, Massachusetts, USA",male,74.0,229.0,,"Clyde Steeves,Clyde Stevens,Clyde Steif,Karl Steif,Enforcer #1,Enforcer,Golden Terror,Mr. Atomic,Otto Von Krump,Preacher,Shadow",Singles Wrestler,,,,,,,,,30.06.2001,False
7293,Hartford Love,,,,,,,"Newfoundland, Canada",male,74.0,253.0,,"Hartford Love,Red Destroyer,Wes Hutchins","Singles Wrestler,Tag Team Wrestler",1967,14.0,Powerhouse,,,,,1981,,False
1287,Bobby Graham,,,,,,,"Tampa, Florida, USA",male,70.0,200.0,,"Black Terror,Bob Baker,Bobby Graham,Hercules Graham,Hercules,Masked Hercules,Mighty Hercules,Bob The Bruiser,Goliath,Masked Marauder #1,Pat Kennedy,Red Raider","Singles Wrestler,Tag Team Wrestler",1957,13.0,Techniker,Hercules,,,,1970,14.06.1996,False
8280,Ray St. Clair,,,,,,,"London, England, UK",male,,,,"El Verdugo,Oliver Winrush,Ramon Napolitano,Ray St. Clair,Sir Albert Landsdow,Sir Francis Sinclair,Sir Francis St. Clair,Francis St. Clair,Tinker Todd,Mark Todd","Singles Wrestler,Tag Team Wrestler",,,Allrounder,,,,,,14.07.2013,False
7618,Al Smith,,,,,,,"Calverton, New York, USA",male,,,,"Al Alexander,Al Smith,Ivan Gorky,Jolly Cholly","Singles Wrestler,Tag Team Wrestler",,,,,,,,,05.04.1986,False
5998,Arman Hussian,,,,,,,"Dallas, Texas, USA",male,73.0,,,"Arman Hussian,Armand Hussian,Hussein The Butcher,Mike Harmon",Singles Wrestler,1959,24.0,,,"Desert Crab,Headbutt",,,1983,31.12.2007,False
5308,Steve Stanlee,,,,,,,"Chicago, Illinois, USA",male,,229.0,,"Mr. America,Steve Stanlee,Paul Stanlee,Paul Standlee",Singles Wrestler,1947,22.0,,Mr. America,Sleeperhold,Jim Henry,,1969,02.07.2010,False
1441,Ox Baker,7.22,,,,,,"Sedalia, Missouri, USA",male,75.0,350.0,,"Ox Baker,Ox,Bob Baker","Singles Wrestler,Tag Team Wrestler,Manager",1962,26.0,Brawler,The Great Heart Puncher,Heart Punch/Hurt Punch,"Bob Geigel, Buddy Austin & Pat O'Connor","Football,Ringen",1988,20.10.2014,False
6740,Tank Morgan ,,,,,,,"Georgia, USA",male,74.0,295.0,,"Super Inferno,Tank Morgan,Brute Morgan,Bob Morgan,Dick Morgan,Frank Morgan",Singles Wrestler,,,,"Bruiser,Dirty",,,,,15.08.1991,False
6167,Johnny Rougeau,,,,,,,"Montreal, Quebec, Canada",male,74.0,224.0,,Johnny Rougeau,Singles Wrestler,1951,32.0,,,"Sleeperhold,Japanese Armlock",Eddie Auger & Yvon Robert,Ringen,,25.05.1983,False
1248,Jerry Graham,,,,,,,"Woodward, Oklahoma, USA",male,70.0,209.0,,"Jerry Graham,Dr. Jerry Graham","Singles Wrestler,Tag Team Wrestler",1947,50.0,Allrounder,,"Atomic Kneedrop,Swinging Neckbreaker",,,,24.01.1997,False
8936,Fuzzy Cupid,,,,,,,USA,male,48.0,86.0,,Fuzzy Cupid,"Singles Wrestler,Tag Team Wrestler",1952,24.0,,,,,,,1976,False
8938,Barbara Galento,,,,,,,"New York City, New York, USA",female,,,,Barbara Galento,Singles Wrestler,,,,,,,,,02.05.1994,False
4713,Sean Allen,,,,,,,"Florida, USA",male,73.0,253.0,http://www.myspace.com/sychoseanallen,"American Taliban,Sean Allen,Sniper,Tank,Tank Morgan","Singles Wrestler,Tag Team Wrestler",1999,14.0,,Sycho,Death Valley Driver,,,2013,,False
15326,Margie Ramsey,,,,,,,"Monroe, Louisiana, USA",female,,,,"Margie Ramsey,Marge Ramsey",Singles Wrestler,,,,,,,,,,False
15361,Peggy Allen,,,,,,,"Bluefield, West Virginia, USA",female,65.0,136.0,,Peggy Allen,"Singles Wrestler,Tag Team Wrestler",,,,Flaming Red Head,,,,,,False
2533,Bearcat Wright,,,,,,,"Kingston, Jamaica",male,78.0,290.0,,Bearcat Wright,"Singles Wrestler,Manager",01.01.1952,23.0,Techniker,,"The Claw,Flying Dropkick",,"Boxen,Football",1975,28.08.1982,False
11473,Pedro Rodriguez,,,,,,,"New York, USA",male,,,,Pedro Rodriguez,"Singles Wrestler,Tag Team Wrestler,Trainer",1963,3.0,,,,,,1966,,False
15958,Mr. Kleen,,,,,,,"Indiana, USA",male,,260.0,,"Brute,Brute Belkas,Ernie Bemis,Brute Bemis,Mr. Kleen",Singles Wrestler,,,Powerhouse,The Strongest Man In Wrestling,"Airplane Spin,Leglock,Full Nelson",,,,08.1985,False
5703,Sonny Myers,,,,,,,"Savannah, Georgia, USA",male,74.0,200.0,,"Sonny Myers,Sonny Weaver","Singles Wrestler,Referee,Trainer",1944,63.0,Techniker,The Missouri Meteor,Sleeperhold,,,,07.05.2007,False
1564,Johnny Valentine,,,,,,,"Seattle, Washington, USA",male,75.0,255.0,,"Big O,Johnny Valentine,Rocky Valentine,Jimmy Valentine","Singles Wrestler,Manager",1947,28.0,Brawler,"Cowboy,Handsome","Brainbuster,Flying Elbow,Vertical Suplex",Wladek Zbyszko,,04.10.1975,24.04.2001,False
3239,Ronnie Etchison,,,,,,,"St. Joseph, Missouri, USA",male,,,,"King Of Mask,Ronnie Etchison,Ron Etchison,Ronnie Etchinson,Roy Etchison,Wonder Boy",Singles Wrestler,1939,41.0,,,,,,1980,04.03.1994,False
2386,Beast,,,,,,,"Hamilton, Ontario, Canada",male,70.0,240.0,,"Beast,Sicilian Beast,Gino Angelo,Johnny Yachetti,John Yachetti","Singles Wrestler,Tag Team Wrestler",,,Powerhouse,Sicilian Beast,"Bearhug,Boston Crab",,Football,1979,03.07.1986,False
9018,Chief Big Heart,,,,,,,"Oklahoma, USA",male,,,,Chief Big Heart,"Singles Wrestler,Tag Team Wrestler",,,,,"Bow &amp; Arrow,Tomahawk Chop",,,,22.04.1993,False
3304,Princess Little Cloud,,,,,,,"Maryland, USA",female,,,,Princess Little Cloud,Singles Wrestler,1963,6.0,,,,Fabulous Moolah,,1969,,False
2996,Pat O'Hara,,,,,,,Australia,male,,,,"Green Hornet,Pat O'Hara","Singles Wrestler,Promoter",,,,,,,,,21.06.2004,False
15786,Johnny Carr,,,,,,,"St. Louis, Missouri, USA",male,76.0,260.0,,"Johnny Carr,JC Higgins,John Higgins,Shadow",Singles Wrestler,,,,,,,Ringen,,,False
4320,Dan Miller,,,,,,,"Tampa, Florida, USA",male,71.0,244.0,,"Abdul Gadaffi,Blue Shark,Dan Miller,Dr. Dan Miller,Danny Miller,Harry Sampson,Rojo Cara,Super Gladiator","Singles Wrestler,Tag Team Wrestler",1955,61.0,,Dandy,,,,,06.06.2016,False
1839,Frank Martinez,,,,,,,"Puerto Rico, USA",male,,,,"Blue Demon I,Blue Inferno #2,Dr. Death #2,Frank Martinez,Jose Martinez,Pistol Pete,Red Demon,Super Assailant I,Super Assassin #1,Untouchable #2","Singles Wrestler,Tag Team Wrestler",,,Brawler,Pretty Boy,,,,,14.02.2010,False
16233,Joe Millich,,,,,,,"Colorado, USA",male,70.0,200.0,,"Joe Millich,Slim Marlin","Singles Wrestler,Trainer",,,,,,,,,14.06.1990,False
15124,Princess White Dove,,,,,,,USA,female,,,,"Princess White Dove,Princess Bonita,Bonita Eagle,Bonita Vazquez,Bonita White Dove",Singles Wrestler,,,,,,,,,28.02.2014,False
6918,Hans Schmidt,,,,,,,"Joliette, Quebec, Canada",male,76.0,251.0,,"Guy LaRose,Guy Ross,Hans Schmidt",Singles Wrestler,1949,27.0,Allrounder,The Teuton Terror,"Backbreaker,Piledriver",,Ringen,1976,26.05.2012,False
3119,Ilio DiPaolo,,,,,,,"Introdacqua, Abruzzien, Italien",male,74.0,246.0,,Ilio DiPaolo,Singles Wrestler,1948,17.0,Techniker,,Spinning Fireman's Carry,Toots Mondt,,1965,10.05.1995,False
6797,Johnny Barend,,,,,,,"Rochester, New York, USA",male,73.0,229.0,,"Johnny Barend,John Barend,Masked Man,Mighty Zorro","Singles Wrestler,Tag Team Wrestler",01.11.1948,23.0,,Handsome,Atomic Drop,Ed Don George,Ringen,09.1972,20.09.2011,False
17546,Chief White Owl,,,,,,,"Wilmington, Ohio, USA",male,70.0,229.0,https://www.facebook.com/Chief-White-Owl-Pro-Wrestling-Legend-572450632880696;http://www.chiefwhiteowlwon.com,"Chief White Owl,George Dahmer",Singles Wrestler,,,,,Tomahawk Chop,,,,25.05.2008,False
15387,Harvey Jones,,,,,,,"Edmonton, Alberta, Canada",male,,,,"Harvey Jones,Buck Jones,Killer Karl Kramer",Singles Wrestler,,,,,,,,,1995,False
9521,Ace Freeman,,,,,,,"Pennsylvania, USA",male,,,,Ace Freeman,"Singles Wrestler,Promoter",1937,31.0,,,,,,1968,09.07.2001,False
18395,Paul DeGalles,,,,,,,"LaVerne, Frankreich",male,72.0,216.0,,Paul DeGalles,Singles Wrestler,,,,,,,,,,False
1303,Bill Watts,8.67,,,,,,"Oklahoma, USA",male,76.0,297.0,,"Bill Watts,Doctor Scarlett,Dr. Scarlet","Singles Wrestler,Booker,Promoter",1962,24.0,Allrounder,"Bruiser,Cowboy",Oklahoma Stampede,,"Ringen,Football",1986,,False
11015,Tiny Roe,,,,,,,"Montreal, Quebec, Canada",male,58.0,99.0,,"Mickey Langlois,Pancho Lopez,Tiny Roe,Little Roe",Singles Wrestler,,,,,,Lionel Langlois & Sky Low Low,,,1986,False
16642,Dorothy Carter,,,,,,,"Bangor, Maine, USA",female,64.0,134.0,,"Dorothy Carter,Dot Carter,Dottie Carter","Singles Wrestler,Tag Team Wrestler",,,,,,,,,,False
8939,Jerry London,,,,,,,"Hamilton, Ontario, Canada",male,,200.0,,"Jerry Aitken,Jerry London",Singles Wrestler,,,,,,,,20.08.1970,20.08.1970,False
1244,Red Berry,,,,,,,"Conway Springs, Kansas, USA",male,68.0,216.0,,"Red Berry,Ralph Berry","Singles Wrestler,Manager",1932,33.0,Brawler,Wild,Gilligan Twist,,,1965,29.07.1973,False
17,Wahoo McDaniel,7.28,,,,,,"Bernice, Oklahoma, USA",male,71.0,251.0,,Wahoo McDaniel,"Singles Wrestler,Tag Team Wrestler,Booker",1961,35.0,"Brawler,Powerhouse",Chief,"Tomahawk Chop,Tomahawk Drop,Piledriver,Brainbuster",Dory Funk Sr.,"Football,Ringen,Baseball",1996,18.04.2002,False
2959,Gene Stanlee,,,,,,,"Chicago, Illinois, USA",male,72.0,213.0,,"Gene Stanlee,Gene The Apollo",Singles Wrestler,26.04.1946,59.0,Powerhouse,Mr. America,,,Bodybuilding,,23.09.2005,False
6821,Don McClarty,,,,,,,Ireland,male,77.0,257.0,,"Don Leeds,Don McClarty,Don McClarity,Ray McClarty","Singles Wrestler,Tag Team Wrestler",,,Allrounder,Irish,,,,,,False
5657,Zebra Kid  ,,,,,,,"Warren, Ohio, USA",male,70.0,337.0,,"George Bollas,Golden Terror,Intercollegiate Dark Secret,Zebra Kid",Singles Wrestler,1947,30.0,,The Greek Hercules,,,Ringen,,28.01.1977,False
1177,Boris Malenko,7.71,,,,,,"New Jersey, USA",male,70.0,220.0,,"Boris Malenko,Professor Malenko,Great Malenko,Bruiser,Crusher Duggan,Larry Simon,Lawrence Malenko,Larry Malenko,Masked Muscovite,Mr. Jacksonville,Mr. Miami,Otto von Krupp","Singles Wrestler,Promoter,Manager,Referee,Trainer",1957,22.0,Techniker,"Chainmatch Demon,Professor",Russian Sickle,,,1979,27.08.1994,False
942,Moose Cholak,,,,,,,"Chicago, Illinois, USA",male,76.0,361.0,,"Golden Terror,Moose Cholak,Golden Moose,Eddie Cholak,Ed Cholak,Yukon Moose",Singles Wrestler,1953,34.0,Allrounder,Golden,Splash,Al Haft,Football,1987,31.10.2002,False
471,Gene Kiniski,7.67,,,,,,"Edmonton, Alberta, Canada",male,76.0,271.0,,"Big Thunder,Blue Destroyer,Crimson Knight II,Gene Kelly,Gene Kiniski,Masked Marauder #2,Mighty Canadian","Singles Wrestler,Tag Team Wrestler,Promoter",13.02.1952,40.0,"Techniker,Powerhouse","Big Thunder,Canada's Greatest Athlete",,Dory Funk Sr. & Stu Hart,"Ringen,Football",25.02.1992,14.04.2010,False
15672,Kenny Ackles,,,,,,,"Springhill, Nova Scotia, Canada",male,70.0,180.0,,"El Vaquero,Kenny Ackles,Ken Ackles",Singles Wrestler,1938,48.0,,,"Abdominal Stretch,Airplane Spin",,,,05.11.1986,False
16922,Miguel Torres,,,,,,,"Mexico City, Distrito Federal, Mexiko",male,,200.0,,Miguel Torres,"Singles Wrestler,Tag Team Wrestler",,,,,,,,,,False
17011,Robert Duranton,,,,,,,"Paris, Frankreich",male,,,,"Magnificent Roberre,Robert Duranton,Bobby Duranton,Robert Of Paris",Singles Wrestler,,,Powerhouse,,,,Bodybuilding,,07.02.2005,False
3380,Jim Hady,,,,,,,"Pittsburgh, Pennsylvania, USA",male,70.0,238.0,,"Dutch Schultz,Jim Hady",Singles Wrestler,1951,18.0,,Gentleman,Octopus Hold,,Ringen,13.01.1969,13.01.1969,False
3328,Shag Thomas,,,,,,,"Bellaire, Ohio, USA",male,66.0,255.0,,"King Toby,Shag Thomas","Singles Wrestler,Referee",1954,22.0,,,Headbutt,,Football,1976,25.07.1982,False
2012,Sam Steamboat,,,,,,,"Honolulu, Hawaii, USA",male,,,,"Sam Steamboat,Sammy Steamboat",Singles Wrestler,1958,48.0,Techniker,,,James Blears & Lou Thesz,,,02.05.2006,False
3362,Ethel Johnson,,,,,,,"Columbus, Indiana, USA",female,65.0,117.0,,Ethel Johnson,Singles Wrestler,1950,26.0,,,,,,1976,14.09.2018,False
3199,Klondike Bill,,,,,,,"Calgary, Alberta, Canada",male,72.0,365.0,,"Bill Soloweyko,Brute,Klondike Bill,Kodiak Bear","Singles Wrestler,Tag Team Wrestler,Road Agent",1958,42.0,Brawler,The Brute,,Stu Hart,,,03.10.2000,False
9320,Johnny Powers,,,,,,,"Hamilton, Ontario, Canada",male,75.0,257.0,,"Johnny Powers,Lord Anthony Landsdown","Singles Wrestler,Tag Team Wrestler,Booker,Promoter,Color Commentator",1960,22.0,Allrounder,"Blonde Bomber,Golden Adonis","Powerlock,Elbow Smash,Elbow Drop,Flying Kneedrop","Jack Wentworth, Johnny Valentine & Lou Thesz",Ringen,1982,,False
23896,Pedro Martinez,,,,,,,"Rochester, New York, USA",male,,,,"Ignacio Martinez,Pedro Martinez","Singles Wrestler,Promoter",,,,,,,,,04.02.1998,False
