date,promotion,event_type,arena,location,event_name,event_id,match_type,match_length,participant_count,title_ids,title_names,title_change,winner_ids,winner_names,winning_team_ids,winning_team_names,loser_ids,loser_names,losing_team_ids,losing_team_names,drawer_ids,drawer_names,drawing_team_ids,drawing_team_names,gender
2021-06-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #17,316807,,367.0,2,,,False,2813,Orange Cassidy,,,8047,Angelico,,,,,,,male
2021-06-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #17,316807,,177.0,2,,,False,293,Scorpio Sky,,,18805,Marcus Kross,,,,,,,male
2021-06-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #17,316807,,199.0,2,,,False,3821,Serena Deeb,,,20006,Tesha Price,,,,,,,female
2021-06-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #17,316807,,120.0,2,,,False,16209,Thunder Rosa,,,23927,Leila Grey,,,,,,,female
2021-06-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #91,312405,AEW TNT Title,457.0,2,4578,AEW TNT Title,False,10610,Miro,,,20065,Brian Pillman Jr.,,,,,,,male
2021-06-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #91,312405,AEW World Tag Team Title Eliminator,829.0,4,4392,AEW World Tag Team Title,False,"902,10334","Eddie Kingston,Penta El Zero Miedo",,,"4739,4740","Matt Jackson,Nick Jackson",1030,The Young Bucks,,,,,male
2021-06-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #91,312405,,416.0,4,,,False,"17188,14663","Dr. Britt Baker DMD,Rebel",,,"17025,4116","Nyla Rose,Vickie Guerrero",,,,,,,female
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,354.0,2,,,False,892,Frankie Kazarian,,,18677,JD Drake,,,,,,,male
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,123.0,2,,,False,22620,Abadon,,,21110,Hyan,,,,,,,female
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,153.0,2,,,False,16006,Wardlow,,,17473,Baron Black,,,,,,,male
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,121.0,2,,,False,1062,Lance Archer,,,20676,Kenny Bengal,,,,,,,male
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,331.0,2,,,False,22366,Lee Johnson,,,23932,Vary Morales,,,,,,,male
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,80.0,2,,,False,17025,Nyla Rose,,,18084,Holidead,,,,,,,female
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,51.0,2,,,False,12277,Powerhouse Hobbs,,,20148,Marko Stunt,,,,,,,male
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,246.0,2,,,False,22365,Shawn Dean,,,20615,JDX,,,,,,,male
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,142.0,2,,,False,18241,Tay Conti,,,-1,Charlette Renegade,,,,,,,female
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,420.0,2,,,False,4307,The Blade,,,17540,Sonny Kiss,,,,,,,male
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,467.0,6,,,False,"994,2397,5424","Colt Cabana,Evil Uno,Stu Grayson",2663,The Dark Order,"18653,842,15417","Isiah Kassidy,Jack Evans,Marq Quen",2914,The Hardy Family Office,,,,,male
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,261.0,4,,,False,"9087,7870","Aaron Solow,QT Marshall",2915,The Factory,"-1,-1","Chad Lennex,Zachariah",,,,,,,male
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,161.0,4,,,False,"16194,10239","Cezar Bononi,Ryan Nemeth",2913,The Wingmen,"20563,22343","Jake St. Patrick,Sage Scott",,,,,,,male
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,157.0,2,,,False,24024,Julia Hart,,,24343,Ashley D'Amboise,,,,,,,female
2021-06-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #95,316421,,151.0,2,,,False,8047,Angelico,,,-1,Arjun Singh,,,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,346.0,2,,,False,4307,The Blade,,,3828,Chuck Taylor,,,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,173.0,4,,,False,"14810,19761","Anthony Bowens,Max Caster",9635,The Acclaimed,"5681,19816","Matt Justice,PB Smooth",,,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #90 - Saturday Night Dynamite,312404,,594.0,2,,,False,7216,Ethan Page,,,20207,Bear Bronson,,,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #90 - Saturday Night Dynamite,312404,,536.0,2,,,False,20328,Kris Statlander,,,5376,The Bunny,,,,,,,female
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #90 - Saturday Night Dynamite,312404,,558.0,2,,,False,1065,Matt Sydal,,,20610,Dante Martin,,,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,193.0,2,,,False,4823,Brian Cage,,,10297,Serpentico,,,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,448.0,4,,,False,"902,10334","Eddie Kingston,Penta El Zero Miedo",,,"8047,842","Angelico,Jack Evans",4939,The Hybrid2,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,243.0,2,,,False,9462,Hikaru Shida,,,23792,Reka Tehaka,,,,,,,female
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,268.0,2,,,False,2571,Karl Anderson,,,19733,Wheeler Yuta,,,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,99.0,2,,,False,17027,Penelope Ford,,,-1,Valentina Rossi,,,,,,,female
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,343.0,2,,,False,9434,Riho,,,20584,KiLynn King,,,,,,,female
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #90 - Saturday Night Dynamite,312404,,669.0,2,,,False,11161,Adam Page,,,12277,Powerhouse Hobbs,,,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,168.0,4,,,False,"1081,23125","Billy Gunn,Colten Gunn",2808,The Gunn Club,"18677,10239","JD Drake,Ryan Nemeth",2913,The Wingmen,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,405.0,6,,,False,"18653,15417,99","Isiah Kassidy,Marq Quen,Matt Hardy",2914,The Hardy Family Office,"20186,6215,994","Alan Angels,Alex Reynolds,Colt Cabana",2663,The Dark Order,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,264.0,6,,,False,"24354,917,22366","Brock Anderson,Dustin Rhodes,Lee Johnson",2864,The Nightmare Family,"21289,5555,22510","Adrian Alanis,Justin Corino,Liam Gray",,,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,84.0,4,,,False,"20065,18858","Brian Pillman Jr.,Griff Garrison",9709,The Varsity Blonds,"-1,10312","Aaron Rourke,Jake Logan",,,,,,,male
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #16,316198,,107.0,2,,,False,16209,Thunder Rosa,,,21887,Katalina Perez,,,,,,,female
2021-06-26,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #90 - Saturday Night Dynamite,312404,AEW World Title,1039.0,2,4331,AEW World Title,False,2906,Kenny Omega,,,18237,Jungle Boy,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,199.0,2,,,False,20328,Kris Statlander,,,15325,Renee Michelle,,,,,,,female
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,314642,,606.0,4,,,False,"24354,3686","Brock Anderson,Cody Rhodes",,,"9087,7870","Aaron Solow,QT Marshall",2915,The Factory,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,314642,,248.0,2,,,False,2813,Orange Cassidy,,,16194,Cezar Bononi,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,314642,,428.0,2,,,False,17027,Penelope Ford,,,24024,Julia Hart,,,,,,,female
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,314642,,842.0,6,,,False,"2049,2571,4739","Doc Gallows,Karl Anderson,Matt Jackson",5930,The Good Brothers,"902,892,10334","Eddie Kingston,Frankie Kazarian,Penta El Zero Miedo",,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,399.0,2,,,False,18237,Jungle Boy,,,16194,Cezar Bononi,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,38.0,2,,,False,23445,Jade Cargill,,,-1,Robyn Renegade,,,,,,,female
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #94,315672,,203.0,2,,,False,20065,Brian Pillman Jr.,,,20207,Bear Bronson,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,323.0,4,,,False,"7159,12068","Cash Wheeler,Dax Harwood",5470,FTR,"17692,18273","Jorel Nelson,Royce Isaacs",,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,255.0,2,,,False,99,Matt Hardy,,,20848,Jora Johl,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,541.0,2,,,False,1065,Matt Sydal,,,842,Jack Evans,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,38.0,2,,,False,17025,Nyla Rose,,,17310,Delmi Exo,,,,,,,female
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,89.0,2,,,False,12277,Powerhouse Hobbs,,,24735,Darian Bengston,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,219.0,4,,,False,"14810,19761","Anthony Bowens,Max Caster",9635,The Acclaimed,"17473,-1","Baron Black,Tamilian Vineesh",,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,211.0,4,,,False,"3190,16006","Shawn Spears,Wardlow",2902,The Pinnacle,"23717,10624","Kal Herro,Ryzin",,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,108.0,4,,,False,"20065,18858","Brian Pillman Jr.,Griff Garrison",9709,The Varsity Blonds,"2077,5188","Milo Beasley,Ray Beez",1805,Bumz R' Us,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #94,315672,,88.0,2,,,False,22620,Abadon,,,17169,Ashley Vox,,,,,,,female
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #94,315672,,239.0,2,,,False,4823,Brian Cage,,,18956,Chandler Hopkins,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #15,315443,,228.0,4,,,False,"902,10334","Eddie Kingston,Penta El Zero Miedo",,,"19034,23932","Fuego Del Sol,Vary Morales",,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #94,315672,,161.0,2,,,False,3828,Chuck Taylor,,,2675,Dan Barry,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #94,315672,,47.0,2,,,False,994,Colt Cabana,,,-1,Kit Sackett,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #94,315672,,64.0,2,,,False,8526,Diamante,,,24343,Ashley D'Amboise,,,,,,,female
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #94,315672,,183.0,2,,,False,18858,Griff Garrison,,,20148,Marko Stunt,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #94,315672,,120.0,2,,,False,1062,Lance Archer,,,12243,Rex Lawless,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #94,315672,,324.0,2,,,False,5424,Stu Grayson,,,10297,Serpentico,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #94,315672,,136.0,2,,,False,5376,The Bunny,,,23792,Reka Tehaka,,,,,,,female
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,314642,MMA Rules Cage,553.0,2,,,False,4071,Jake Hager,,,16006,Wardlow,,,,,,,male
2021-06-06,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #89 - Friday Night Dynamite,314642,Two On One Handicap,720.0,3,,,False,"7216,293","Ethan Page,Scorpio Sky",10014,Men Of The Year,18849,Darby Allin,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,251581,,680.0,4,,,False,"11161,20399","Adam Page,Ten",,,"4823,12277","Brian Cage,Powerhouse Hobbs",2776,Team Taz,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,251581,,546.0,2,,,False,820,Christian Cage,,,8047,Angelico,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #14,314656,,313.0,2,,,False,8047,Angelico,,,8265,Mike Sydal,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #14,314656,,182.0,4,,,False,"902,10334","Eddie Kingston,Penta El Zero Miedo",,,"600,20670","Arik Cannon,Kevin Blackwood",,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #93,314989,,119.0,2,,,False,16194,Cezar Bononi,,,15217,Dillon McQueen,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #14,314656,,194.0,2,,,False,24024,Julia Hart,,,22095,Dani Jordyn,,,,,,,female
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #14,314656,,30.0,2,,,False,17025,Nyla Rose,,,10084,Megan Bayne,,,,,,,female
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #14,314656,,121.0,2,,,False,2813,Orange Cassidy,,,17318,Cameron Cole,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #14,314656,,294.0,4,,,False,"18653,15417","Isiah Kassidy,Marq Quen",6318,Private Party,"23922,23924","Carlie Bravo,Dean Alexander",,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #14,314656,,463.0,2,,,False,293,Scorpio Sky,,,6215,Alex Reynolds,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #14,314656,,163.0,2,,,False,3190,Shawn Spears,,,-1,Falco,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #14,314656,,233.0,4,,,False,"9087,7870","Aaron Solow,QT Marshall",2915,The Factory,"23322,17818","Deonn Rusman,Joe Keys",,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #14,314656,,187.0,4,,,False,"917,22366","Dustin Rhodes,Lee Johnson",2864,The Nightmare Family,"18932,10785","Travis Titan,VSK",,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,251581,,52.0,2,,,False,1062,Lance Archer,,,18956,Chandler Hopkins,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #14,314656,,77.0,2,,,False,16006,Wardlow,,,23542,Jason Hotch,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #93,314989,,314.0,2,,,False,20610,Dante Martin,,,17540,Sonny Kiss,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,251581,AEW TNT Title,576.0,2,4578,AEW TNT Title,False,10610,Miro,,,2397,Evil Uno,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #93,314989,,263.0,2,,,False,7216,Ethan Page,,,16453,Danny Limelight,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #93,314989,,210.0,2,,,False,892,Frankie Kazarian,,,-1,Jake Tucker,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #93,314989,,247.0,2,,,False,20584,KiLynn King,,,-1,Valentina Rossi,,,,,,,female
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #93,314989,,65.0,2,,,False,17025,Nyla Rose,,,-1,Charlette Renegade,,,,,,,female
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #93,314989,,220.0,2,,,False,18241,Tay Conti,,,17272,Willow Nightingale,,,,,,,female
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #93,314989,,441.0,4,,,False,"14810,19761","Anthony Bowens,Max Caster",9635,The Acclaimed,"20186,994","Alan Angels,Colt Cabana",2663,The Dark Order,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #93,314989,,415.0,4,,,False,"2397,5424","Evil Uno,Stu Grayson",2663,The Dark Order,"17804,13025","KTB,Shane Mercer",,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #93,314989,,374.0,4,,,False,"1081,23125","Billy Gunn,Colten Gunn",2808,The Gunn Club,"171,10297","Luther,Serpentico",9591,Chaos Project,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #93,314989,,96.0,2,,,False,16006,Wardlow,,,18956,Chandler Hopkins,,,,,,,male
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,251581,,447.0,2,,,False,17025,Nyla Rose,,,20630,Leyla Hirsch,,,,,,,female
2021-06-05,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #88 - Friday Night Dynamite,251581,,777.0,6,,,False,"3497,10334,902","PAC,Penta El Zero Miedo,Eddie Kingston",2678,Death Triangle,"4739,4740,4767","Matt Jackson,Nick Jackson,Brandon Cutler",1030,The Young Bucks,,,,,male
2021-06-04,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #87 - Friday Night Dynamite,312403,,564.0,4,,,False,"23823,7870","Anthony Ogogo,QT Marshall",2915,The Factory,"3686,22366","Cody Rhodes,Lee Johnson",2864,The Nightmare Family,,,,,male
2021-06-04,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #13,314099,,322.0,2,,,False,2397,Evil Uno,,,16453,Danny Limelight,,,,,,,male
2021-06-04,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #92,314270,,217.0,2,,,False,22620,Abadon,,,17272,Willow Nightingale,,,,,,,female
2021-06-04,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #13,314099,,332.0,2,,,False,9462,Hikaru Shida,,,8526,Diamante,,,,,,,female
2021-06-04,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #13,314099,,73.0,2,,,False,23445,Jade Cargill,,,22858,Rache Chanel,,,,,,,female
2021-06-04,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #13,314099,,259.0,2,,,False,20328,Kris Statlander,,,22688,Queen Aminata,,,,,,,female
2021-06-04,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #13,314099,,191.0,2,,,False,293,Scorpio Sky,,,16000,Trevor Read,,,,,,,male
2021-06-04,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #13,314099,,151.0,4,,,False,"4823,12277","Brian Cage,Powerhouse Hobbs",2776,Team Taz,"22393,15185","Kendall Blake,Trever Aeon",,,,,,,male
2021-06-04,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #13,314099,,394.0,4,,,False,"14810,19761","Anthony Bowens,Max Caster",9635,The Acclaimed,"20186,6215","Alan Angels,Alex Reynolds",2663,The Dark Order,,,,,male
2021-06-04,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #13,314099,,243.0,4,,,False,"12893,15052","Ortiz,Santana",2569,The Inner Circle,"21289,22510","Adrian Alanis,Liam Gray",,,,,,,male
