,date,promotion,draw,winners,winning_teams,losers,losing_teams,drawers,drawing_teams,length,location,show,gender
621,2021-08-13,All Elite Wrestling,False,Nyla Rose,,Tina San Antonio,,,,39,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,female
622,2021-08-13,All Elite Wrestling,False,Penelope Ford,,Masha Slamovich,,,,267,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,female
623,2021-08-13,All Elite Wrestling,False,Tay Conti,,Rebecca Scott,,,,150,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,female
624,2021-08-13,All Elite Wrestling,False,"Alex Reynolds,John Silver,Ten",The Dark Order,"Andrew Palace,Bill Collier,RSP",,,,277,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,male
625,2021-08-13,All Elite Wrestling,False,"Brock Anderson,Lee Johnson",The Nightmare Family,"Joe Keys,Spencer Slade",,,,191,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark #103,male
626,2021-08-11,All Elite Wrestling,False,"Jeff Parker,Matt Lee",2.0,"Duke Davis,Ganon Jones",,,,152,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #23,male
627,2021-08-11,All Elite Wrestling,False,Brian Cage,,Joe Keys,,,,118,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #23,male
628,2021-08-11,All Elite Wrestling,False,Diamante,,Julia Hart,,,,318,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #23,female
629,2021-08-11,All Elite Wrestling,False,Hikaru Shida,,Kiera Hogan,,,,265,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #23,female
630,2021-08-11,All Elite Wrestling,False,Jade Cargill,,Katie Arquette,,,,95,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #23,female
631,2021-08-11,All Elite Wrestling,False,Joey Janela,,Alan Angels,,,,350,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #23,male
632,2021-08-11,All Elite Wrestling,False,Lance Archer,,Reggie Collins,,,,90,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #23,male
633,2021-08-11,All Elite Wrestling,False,PAC,,Anthony Bowens,,,,380,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #23,male
634,2021-08-11,All Elite Wrestling,False,Sammy Guevara,,Serpentico,,,,326,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #23,male
635,2021-08-11,All Elite Wrestling,False,"Penta El Zero Miedo,Rey Fenix",The Lucha Brothers,"Angelico,Jack Evans",The Hybrid2,,,571,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #23,male
636,2021-08-11,All Elite Wrestling,False,Thunder Rosa,,Ray Lyn,,,,261,"Petersen Events Center in Pittsburgh, Pennsylvania, USA",AEW Dark: Elevation #23,female
637,2021-08-04,All Elite Wrestling,False,Abadon,,Kelsey Heather,,,,176,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #101,female
638,2021-08-04,All Elite Wrestling,False,Ethan Page,,Baron Black,,,,227,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #101,male
639,2021-08-04,All Elite Wrestling,False,Frankie Kazarian,,Peter Avalon,,,,293,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #101,male
640,2021-08-04,All Elite Wrestling,False,Julia Hart,,Angelica Risk,,,,200,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #101,female
641,2021-08-04,All Elite Wrestling,False,Kris Statlander,,Leila Grey,,,,188,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #101,female
642,2021-08-04,All Elite Wrestling,False,Lance Archer,,Tre Lamar,,,,154,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #101,male
643,2021-08-04,All Elite Wrestling,False,Orange Cassidy,,Jora Johl,,,,160,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #101,male
644,2021-08-04,All Elite Wrestling,False,"Billy Gunn,Colten Gunn",The Gunn Club,"Aaron Solo,Nick Comoroto",The Factory,,,456,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #101,male
645,2021-08-04,All Elite Wrestling,False,"Jungle Boy,Luchasaurus",The Jurassic Express,"D3,Ryzin",,,,212,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #101,male
646,2021-08-04,All Elite Wrestling,False,"Penta El Zero Miedo,Rey Fenix",The Lucha Brothers,"Jake St. Patrick,Sage Scott",,,,201,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #101,male
647,2021-08-04,All Elite Wrestling,False,"Matt Sydal,Mike Sydal,Dante Martin",The Sydal Brothers,"Aaron Frye,Darian Bengston,Vary Morales",,,,177,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #101,male
648,2021-08-04,All Elite Wrestling,False,Brian Cage,,RSP,,,,75,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #22,male
649,2021-08-04,All Elite Wrestling,False,Hikaru Shida,,Tesha Price,,,,105,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #22,female
650,2021-08-04,All Elite Wrestling,False,Jade Cargill,,Amber Nova,,,,45,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #22,female
651,2021-08-04,All Elite Wrestling,False,Red Velvet,,Renee Michelle,,,,73,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #22,female
652,2021-08-04,All Elite Wrestling,False,Shawn Dean,,Peter Avalon,,,,47,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #22,male
653,2021-08-04,All Elite Wrestling,False,"Jungle Boy,Luchasaurus",The Jurassic Express,"Carlie Bravo,Cyrus",,,,32,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #22,male
654,2021-08-04,All Elite Wrestling,False,"Penta El Zero Miedo,Rey Fenix",The Lucha Brothers,"Matt Sydal,Mike Sydal",The Sydal Brothers,,,498,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #22,male
655,2021-08-04,All Elite Wrestling,False,"Jeff Parker,Matt Lee",2.0,"Adrian Alanis,Liam Gray",,,,258,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
656,2021-08-04,All Elite Wrestling,False,"Bear Boulder,Bear Bronson",Bear Country,"Luther,Serpentico",Chaos Project,,,481,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
657,2021-08-04,All Elite Wrestling,False,Daniel Garcia,,Fuego Del Sol,,,,201,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
658,2021-08-04,All Elite Wrestling,False,Darby Allin,,Invictus Khash,,,,213,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
659,2021-08-04,All Elite Wrestling,False,Hikuleo,,Thad Brown,,,,99,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
660,2021-08-04,All Elite Wrestling,False,Nyla Rose,,Valentina Rossi,,,,113,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,female
661,2021-08-04,All Elite Wrestling,False,Penelope Ford,,Sahara Seven,,,,244,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,female
662,2021-08-04,All Elite Wrestling,False,"Isiah Kassidy,Marq Quen",Private Party,"Chuck Taylor,Wheeler Yuta",,,,601,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
663,2021-08-04,All Elite Wrestling,False,QT Marshall,,Alan Angels,,,,636,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
664,2021-08-04,All Elite Wrestling,False,Red Velvet,,Skyler Moore,,,,181,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,female
665,2021-08-04,All Elite Wrestling,False,Tay Conti,,Robyn Renegade,,,,218,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,female
666,2021-08-04,All Elite Wrestling,False,"Alex Reynolds,John Silver,Ten",The Dark Order,"Arjun Singh,Dean Alexander,TIM",,,,275,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
667,2021-08-04,All Elite Wrestling,False,"Colt Cabana,Evil Uno,Stu Grayson",The Dark Order,"David Ramos,Jake Manning,Joey Sweets",,,,121,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
668,2021-08-04,All Elite Wrestling,False,"Angelico,Jack Evans",The Hybrid2,"Jay Freddie,Marcus Kross",,,,242,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
669,2021-08-04,All Elite Wrestling,False,"Penta El Zero Miedo,Rey Fenix",The Lucha Brothers,"Cezar Bononi,JD Drake",The Wingmen,,,286,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
670,2021-08-04,All Elite Wrestling,False,"Shawn Spears,Wardlow",The Pinnacle,"Ripper Zbyszko,Seth Gargis",,,,179,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,male
671,2021-08-04,All Elite Wrestling,False,Thunder Rosa,,Zeda Zhang,,,,257,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #102,female
672,2021-07-28,All Elite Wrestling,False,Darby Allin,,Bear Bronson,,,,507,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark: Elevation #21,male
673,2021-07-28,All Elite Wrestling,False,Kris Statlander,,Ashley D'Amboise,,,,146,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark: Elevation #21,female
674,2021-07-28,All Elite Wrestling,False,Lee Johnson,,Marcus Kross,,,,98,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark: Elevation #21,male
675,2021-07-28,All Elite Wrestling,False,Red Velvet,,Angelica Risk,,,,150,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark: Elevation #21,female
676,2021-07-28,All Elite Wrestling,False,"Aaron Solo,Nick Comoroto",The Factory,"Hunter Knott,Rosario Grillo",,,,137,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark: Elevation #21,male
677,2021-07-28,All Elite Wrestling,False,Yuka Sakazaki,,Dani Jordyn,,,,318,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark: Elevation #21,female
678,2021-07-28,All Elite Wrestling,False,"Chuck Taylor,Orange Cassidy,Wheeler Yuta",,"Cezar Bononi,JD Drake,Ryan Nemeth",The Wingmen,,,473,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark #100,male
679,2021-07-28,All Elite Wrestling,False,Eddie Kingston,,Dante Martin,,,,177,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark #100,male
680,2021-07-28,All Elite Wrestling,False,Hikaru Shida,,Madi Maxx,,,,276,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark #100,female
681,2021-07-28,All Elite Wrestling,False,Jon Moxley,,Brick Aldridge,,,,195,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark #100,male
682,2021-07-28,All Elite Wrestling,False,Leyla Hirsch,,Diamante,,,,208,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark #100,female
683,2021-07-28,All Elite Wrestling,False,PAC,,Jack Evans,,,,529,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark #100,male
684,2021-07-28,All Elite Wrestling,False,Penelope Ford,,Reka Tehaka,,,,181,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark #100,female
685,2021-07-28,All Elite Wrestling,False,Tay Conti,,Kenzie Paige,,,,162,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark #100,female
686,2021-07-28,All Elite Wrestling,False,"Anthony Bowens,Max Caster,Matt Hardy,The Blade","The Acclaimed,The Hardy Family Office","Matt Sydal,Mike Sydal,Brian Pillman Jr.,Griff Garrison","The Sydal Brothers,The Varsity Blonds",,,348,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark #100,male
687,2021-07-28,All Elite Wrestling,False,"Penta El Zero Miedo,Rey Fenix",The Lucha Brothers,"Luther,Serpentico",Chaos Project,,,289,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark #100,male
688,2021-07-28,All Elite Wrestling,False,"Shawn Spears,Wardlow",The Pinnacle,"Fuego Del Sol,Shawn Dean",,,,166,"Bojangles Coliseum in Charlotte, North Carolina, USA",AEW Dark #100,male
689,2021-07-21,All Elite Wrestling,False,Angelico,,Marko Stunt,,,,287,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,male
690,2021-07-21,All Elite Wrestling,False,Eddie Kingston,,Serpentico,,,,220,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,male
691,2021-07-21,All Elite Wrestling,False,Jungle Boy,,Marq Quen,,,,538,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,male
692,2021-07-21,All Elite Wrestling,False,"Kris Statlander,Tay Conti",,"Madi Wrenkowski,The Bunny",,,,341,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,female
693,2021-07-21,All Elite Wrestling,False,Lee Johnson,,Luther,,,,411,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,male
694,2021-07-21,All Elite Wrestling,False,Luchasaurus,,Jora Johl,,,,83,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,male
695,2021-07-21,All Elite Wrestling,False,PAC,,Chuck Taylor,,,,694,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,male
696,2021-07-21,All Elite Wrestling,False,Scorpio Sky,,Fuego Del Sol,,,,304,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,male
697,2021-07-21,All Elite Wrestling,False,"Penta El Zero Miedo,Rey Fenix",The Lucha Brothers,"Alan Angels,Ten",The Dark Order,,,534,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,male
698,2021-07-21,All Elite Wrestling,False,"Billy Gunn,Brock Anderson,Colten Gunn",The Nightmare Family,"Cameron Cole,Chandler Hopkins,Izzy James",,,,239,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,male
699,2021-07-21,All Elite Wrestling,False,Thunder Rosa,,Myka Madrid,,,,222,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,female
700,2021-07-21,All Elite Wrestling,False,Wardlow,,Bear Bronson,,,,272,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,male
701,2021-07-21,All Elite Wrestling,False,Yuka Sakazaki,,Amber Nova,,,,303,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark: Elevation #20,female
702,2021-07-21,All Elite Wrestling,False,Abadon,,Killa Kate,,,,182,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark #99,female
703,2021-07-21,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Anthony Bowens,Max Caster",The Acclaimed,,,460,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark #99,male
704,2021-07-21,All Elite Wrestling,False,Diamante,,Big Swole,,,,341,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark #99,female
705,2021-07-21,All Elite Wrestling,False,Red Velvet,,Alejandra Lion,,,,158,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark #99,female
706,2021-07-21,All Elite Wrestling,False,"Evil Uno,Stu Grayson",The Dark Order,"Warren Johnson,Zack Mason",,,,304,"Curtis Culwell Center in Garland, Texas, USA",AEW Dark #99,male
707,2021-07-14,All Elite Wrestling,False,"Chuck Taylor,Orange Cassidy",,"Luther,Serpentico",Chaos Project,,,363,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,male
708,2021-07-14,All Elite Wrestling,False,Dante Martin,,Shawn Dean,,,,214,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,male
709,2021-07-14,All Elite Wrestling,False,"Eddie Kingston,Penta El Zero Miedo",,"Cezar Bononi,JD Drake",The Wingmen,,,566,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,male
710,2021-07-14,All Elite Wrestling,False,Frankie Kazarian,,Baron Black,,,,159,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,male
711,2021-07-14,All Elite Wrestling,False,Hikaru Shida,,Dulce Tormenta,,,,226,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,female
712,2021-07-14,All Elite Wrestling,False,Jungle Boy,,Angelico,,,,521,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,male
713,2021-07-14,All Elite Wrestling,False,Lance Archer,,Zachariah,,,,67,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,male
714,2021-07-14,All Elite Wrestling,False,Luchasaurus,,Fuego Del Sol,,,,90,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,male
715,2021-07-14,All Elite Wrestling,False,Powerhouse Hobbs,,Lucas Chase,,,,48,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,male
716,2021-07-14,All Elite Wrestling,False,Red Velvet,,Julia Hart,,,,275,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,female
717,2021-07-14,All Elite Wrestling,False,"Serena Deeb,Tay Conti",,"Jazmin Allure,Vertvixen",,,,223,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,female
718,2021-07-14,All Elite Wrestling,False,"Billy Gunn,Colten Gunn",The Gunn Club,"Brock Anderson,Lee Johnson",The Nightmare Family,,,290,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #19,male
719,2021-07-14,All Elite Wrestling,False,Abadon,,Promise Braxton,,,,93,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark #98,female
720,2021-07-14,All Elite Wrestling,False,Dustin Rhodes,,Aaron Solo,,,,362,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark #98,male
721,2021-07-14,All Elite Wrestling,False,"Anthony Bowens,Max Caster,Isiah Kassidy,Marq Quen","The Acclaimed,Private Party","Alan Angels,Ten,Brian Pillman Jr.,Griff Garrison","The Dark Order,The Varsity Blonds",,,412,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark #98,male
722,2021-07-14,All Elite Wrestling,False,The Blade,,Ryan Mantell,,,,112,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark #98,male
723,2021-07-14,All Elite Wrestling,False,The Bunny,,Big Swole,,,,211,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark #98,female
724,2021-07-14,All Elite Wrestling,False,Thunder Rosa,,KiLynn King,,,,162,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark #98,female
725,2021-07-14,All Elite Wrestling,False,Wardlow,,Chad Lennex,,,,31,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark #98,male
726,2021-07-07,All Elite Wrestling,False,Brian Cage,,Alan Angels,,,,214,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,male
727,2021-07-07,All Elite Wrestling,False,Darby Allin,,Angelico,,,,409,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,male
728,2021-07-07,All Elite Wrestling,False,Hikaru Shida,,Julia Hart,,,,280,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,female
729,2021-07-07,All Elite Wrestling,False,Jungle Boy,,Lee Johnson,,,,537,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,male
730,2021-07-07,All Elite Wrestling,False,Leyla Hirsch,,Kelsey Heather,,,,80,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,female
731,2021-07-07,All Elite Wrestling,False,Matt Hardy,,Fuego Del Sol,,,,255,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,male
732,2021-07-07,All Elite Wrestling,False,Powerhouse Hobbs,,Baron Black,,,,62,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,male
733,2021-07-07,All Elite Wrestling,False,Red Velvet,,Leila Grey,,,,154,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,female
734,2021-07-07,All Elite Wrestling,False,Riho,,Amber Nova,,,,319,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,female
735,2021-07-07,All Elite Wrestling,False,Scorpio Sky,,Shawn Dean,,,,195,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,male
736,2021-07-07,All Elite Wrestling,False,Tay Conti,,Labrava,,,,186,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,female
737,2021-07-07,All Elite Wrestling,False,"Billy Gunn,Colten Gunn,Brian Pillman Jr.,Griff Garrison","The Gunn Club,The Varsity Blonds","Anthony Bowens,Max Caster,Luther,Serpentico","The Acclaimed,Chaos Project",,,381,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,male
738,2021-07-07,All Elite Wrestling,False,Thunder Rosa,,Dream Girl Ellie,,,,318,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,female
739,2021-07-07,All Elite Wrestling,False,"Chuck Taylor,Orange Cassidy,Wheeler Yuta",,"Isiah Kassidy,Jora Johl,Marq Quen",The Hardy Family Office,,,383,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,male
740,2021-07-07,All Elite Wrestling,False,Yuka Sakazaki,,KiLynn King,,,,387,"James L. Knight Center in Miami, Florida, USA",AEW Dark: Elevation #18,female
741,2021-07-06,All Elite Wrestling,False,Abadon,,Natalia Markova,,,,137,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,female
742,2021-07-06,All Elite Wrestling,False,Angelico,,Prince Kai,,,,215,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
743,2021-07-06,All Elite Wrestling,False,Bear Bronson,,Big Trouble Bishop,,,,270,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
744,2021-07-06,All Elite Wrestling,False,"Eddie Kingston,Penta El Zero Miedo",,"Luther,Serpentico",Chaos Project,,,382,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
745,2021-07-06,All Elite Wrestling,False,"Fuego Del Sol,Marko Stunt",,"Baron Black,Ryzin",,,,332,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
746,2021-07-06,All Elite Wrestling,False,Jack Evans,,Mike Sydal,,,,244,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
747,2021-07-06,All Elite Wrestling,False,Kris Statlander,,Viva Van,,,,192,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,female
748,2021-07-06,All Elite Wrestling,False,Lance Archer,,Ryan Mantell,,,,189,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
749,2021-07-06,All Elite Wrestling,False,Matt Sydal,,Carlie Bravo,,,,227,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
750,2021-07-06,All Elite Wrestling,False,Red Velvet,,Ashley Vox,,,,195,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,female
751,2021-07-06,All Elite Wrestling,False,Tay Conti,,KiLynn King,,,,408,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,female
752,2021-07-06,All Elite Wrestling,False,The Blade,,Tre Lamar,,,,384,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
753,2021-07-06,All Elite Wrestling,False,"Alan Angels,Alex Reynolds,Colt Cabana,Ten",The Dark Order,"Chandler Hopkins,Dean Alexander,Jason Hotch,Will Allday",,,,243,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
754,2021-07-06,All Elite Wrestling,False,"Aaron Solow,QT Marshall",The Factory,"Terrell Hughes,Terrence Hughes",The Hughes Bros.,,,310,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
755,2021-07-06,All Elite Wrestling,False,"Shawn Spears,Wardlow",The Pinnacle,"Hunter Knott,Rosario Grillo",,,,219,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
756,2021-07-06,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Chad Lennex,Zachariah",,,,301,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
757,2021-07-06,All Elite Wrestling,False,Wheeler Yuta,,Ryan Nemeth,,,,157,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #96,male
758,2021-07-01,All Elite Wrestling,False,Angelico,,Wheeler Yuta,,,,484,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
759,2021-07-01,All Elite Wrestling,False,Big Swole,,Sahara Seven,,,,180,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,female
760,2021-07-01,All Elite Wrestling,False,Brian Cage,,Foxx Vinyer,,,,112,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
761,2021-07-01,All Elite Wrestling,False,Dante Martin,,RSP,,,,313,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
762,2021-07-01,All Elite Wrestling,False,Diamante,,Harlow O'Hara,,,,189,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,female
763,2021-07-01,All Elite Wrestling,False,Ethan Page,,Ryan Mantell,,,,142,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
764,2021-07-01,All Elite Wrestling,False,Frankie Kazarian,,Austin Green,,,,197,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
765,2021-07-01,All Elite Wrestling,False,Julia Hart,,Madi Wrenkowski,,,,259,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,female
766,2021-07-01,All Elite Wrestling,False,Matt Hardy,,Jah-C,,,,238,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
767,2021-07-01,All Elite Wrestling,False,Penelope Ford,,Robyn Renegade,,,,209,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,female
768,2021-07-01,All Elite Wrestling,False,Powerhouse Hobbs,,Travis Titan,,,,12,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
769,2021-07-01,All Elite Wrestling,False,"Isiah Kassidy,Marq Quen",Private Party,"Deonn Rusman,Joeasa",,,,207,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
770,2021-07-01,All Elite Wrestling,False,Ryan Nemeth,,Marcus Kross,,,,241,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
771,2021-07-01,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Derek Pisaturo,Roman Rozell",,,,264,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
772,2021-07-01,All Elite Wrestling,False,The Blade,,Jake Tucker,,,,108,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
773,2021-07-01,All Elite Wrestling,False,"Evil Uno,Stu Grayson",The Dark Order,"Papadon,Sean Maluta",,,,321,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
774,2021-07-01,All Elite Wrestling,False,"Billy Gunn,Colten Gunn",The Gunn Club,"Cezar Bononi,JD Drake",The Wingmen,,,350,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
775,2021-07-01,All Elite Wrestling,False,"Brock Anderson,Lee Johnson",The Nightmare Family,"Aaron Frye,Mark Davidson",,,,263,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #97,male
776,2021-06-30,All Elite Wrestling,False,Dante Martin,,Serpentico,,,,397,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #17,male
777,2021-06-30,All Elite Wrestling,False,Hikaru Shida,,Dani Jordyn,,,,411,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #17,female
