id,name,rating,name_of_the_event,date,promotion,type,location,arena,broadcast_type,broadcast_date,tv_station/network,commentary_by,attendance,tv_rating
4972,WWE Monday Night RAW #654,,WWE Monday Night RAW #654,05.12.2005,World Wrestling Entertainment,TV-Show,"Charleston, South Carolina, USA",North Charleston Coliseum,Live,,USA Network,"Jonathan Coachman, Joey Styles & Jerry Lawler",ca. 7.500,4.1
4909,WWE Monday Night RAW #653,,WWE Monday Night RAW #653,28.11.2005,World Wrestling Entertainment,TV-Show,"Cleveland, Ohio, USA",Quicken Loans Arena,Live,,USA Network,"Jonathan Coachman, Joey Styles & Jerry Lawler",,3.9
4696,WWE Monday Night RAW #652,,WWE Monday Night RAW #652,21.11.2005,World Wrestling Entertainment,TV-Show,"Sheffield, South Yorkshire, England, UK",Hallam FM Arena,Live,21.11.2005,USA Network,"Jonathan Coachman, Joey Styles & Jerry Lawler",ca. 12.000,3.6
4667,WWE Monday Night RAW #651 - Eddie Guerrero Tribute,9.7,WWE Monday Night RAW #651 - Eddie Guerrero Tribute,13.11.2005,World Wrestling Entertainment,TV-Show,"Minneapolis, Minnesota, USA",Target Center,Taped,14.11.2005,USA Network,"Jonathan Coachman, Joey Styles & Jerry Lawler",ca. 6.000,4.5
4614,WWE Monday Night RAW #650,,WWE Monday Night RAW #650,07.11.2005,World Wrestling Entertainment,TV-Show,"Fort Wayne, Indiana, USA",Allen County War Memorial Coliseum,Live,,USA Network,"Jonathan Coachman, Joey Styles & Jerry Lawler",,3.6
4562,WWE Monday Night RAW #649,,WWE Monday Night RAW #649,31.10.2005,World Wrestling Entertainment,TV-Show,"Anaheim, California, USA",Arrowhead Pond,Live,,USA Network,Jonathan Coachman & Jerry Lawler,ca. 6.500,3.4
4507,WWE Monday Night RAW #648,,WWE Monday Night RAW #648,24.10.2005,World Wrestling Entertainment,TV-Show,"Fresno, California, USA",Save Mart Center,Live,24.10.2005,USA Network,Jonathan Coachman & Jerry Lawler,ca. 5.700,3.9
4353,WWE Monday Night RAW #647,,WWE Monday Night RAW #647,17.10.2005,World Wrestling Entertainment,TV-Show,"Sacramento, California, USA",Arco Arena,Live,17.10.2005,USA Network,Jonathan Coachman & Jerry Lawler,ca. 4.500,3.7
4301,WWE Monday Night RAW #646,,WWE Monday Night RAW #646,10.10.2005,World Wrestling Entertainment,TV-Show,"Corpus Christi, Texas, USA",American Bank Center,Live,,USA Network,"Jim Ross, Jerry Lawler & Jonathan Coachman",ca. 3.500,4.0
4180,WWE Monday Night RAW #645 - WWE Homecoming,7.35,WWE Monday Night RAW #645 - WWE Homecoming,03.10.2005,World Wrestling Entertainment,TV-Show,"Dallas, Texas, USA",American Airlines Arena,Live,03.10.2005,USA Network,"Jim Ross, Jerry Lawler & Jonathan Coachman",14.387,4.4
4066,WWE RAW #644,,WWE RAW #644,26.09.2005,World Wrestling Entertainment,TV-Show,"Waco, Texas, USA",Heart O' Texas Coliseum,Live,26.09.2005,Spike TV,"Jerry Lawler, Jim Ross & Jonathan Coachman",,3.2
4005,WWE RAW #643,,WWE RAW #643,19.09.2005,World Wrestling Entertainment,TV-Show,"Wichita Falls, Texas, USA",Kay Yeager Coliseum,Live,,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",ca. 3.500,3.6
3844,WWE RAW #642,,WWE RAW #642,12.09.2005,World Wrestling Entertainment,TV-Show,"North Little Rock, Arkansas, USA",Alltel Arena,Live,12.09.2005,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",,3.3
3687,WWE RAW #641,,WWE RAW #641,05.09.2005,World Wrestling Entertainment,TV-Show,"Nashville, Tennessee, USA",Gaylord Entertainment Center,Live,,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",,3.6
3447,WWE RAW #640,,WWE RAW #640,29.08.2005,World Wrestling Entertainment,TV-Show,"Tampa, Florida, USA",St. Petes Times Forum,Live,,Spike TV,"Jim Ross, Jonathan Coachman & Jerry Lawler",,3.9
3249,WWE RAW #639,,WWE RAW #639,22.08.2005,World Wrestling Entertainment,TV-Show,"Hampton, Virginia, USA",Hampton Coliseum,Live,,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",ca. 7.500,4.0
3226,WWE RAW #638,6.83,WWE RAW #638,15.08.2005,World Wrestling Entertainment,TV-Show,"Montreal, Quebec, Canada",Bell Centre,Live,15.08.2005,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",,3.8
3193,WWE RAW #637,,WWE RAW #637,08.08.2005,World Wrestling Entertainment,TV-Show,"Pittsburgh, Pennsylvania, USA",Mellon Arena,Live,,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",ca. 11.000,3.7
3090,WWE RAW #636,,WWE RAW #636,01.08.2005,World Wrestling Entertainment,TV-Show,"Uncasville, Connecticut, USA",Mohegan Sun Arena,Live,,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",ca. 6.000,3.8
3032,WWE RAW #635,,WWE RAW #635,25.07.2005,World Wrestling Entertainment,TV-Show,"Cleveland, Ohio, USA",Gund Arena,Live,25.07.2005,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",ca. 7.000,3.7
3020,WWE RAW #634,,WWE RAW #634,18.07.2005,World Wrestling Entertainment,TV-Show,"Philadelphia, Pennsylvania, USA",Wachovia Center,Live,,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",ca. 6.000,3.8
2995,WWE RAW #633,,WWE RAW #633,11.07.2005,World Wrestling Entertainment,TV-Show,"East Rutherford, New Jersey, USA",Continental Airlines Arena,Live,,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",ca. 9.000,3.6
2955,WWE RAW #632,,WWE RAW #632,04.07.2005,World Wrestling Entertainment,TV-Show,"Sacramento, California, USA",Arco Arena,Live,,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",ca. 10.000,2.6
2922,WWE RAW #631,,WWE RAW #631,27.06.2005,World Wrestling Entertainment,TV-Show,"Anaheim, California, USA",Arrowhead Pond,Live,,Spike TV,"Jim Ross, Jonathan Coachman & Jerry Lawler",,4.4
2904,WWE RAW #630,,WWE RAW #630,20.06.2005,World Wrestling Entertainment,TV-Show,"Phoenix, Arizona, USA",America West Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 5.500,3.9
2852,WWE RAW #629,,WWE RAW #629,13.06.2005,World Wrestling Entertainment,TV-Show,"Binghamton, New York, USA",Broome County Arena,Live,13.06.2005,Spike TV,Jim Ross & Jerry Lawler,ca. 3.300,4.0
2813,WWE RAW #628,,WWE RAW #628,06.06.2005,World Wrestling Entertainment,TV-Show,"St. Louis, Missouri, USA",Savvis Center,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 10.000,3.7
2806,WWE RAW #627,,WWE RAW #627,30.05.2005,World Wrestling Entertainment,TV-Show,"Calgary, Alberta, Canada",Pengrowth Saddledome,Live,30.05.2005,Spike TV,Jim Ross & Jerry Lawler,ca. 8.500,3.6
2805,WWE RAW #626,,WWE RAW #626,23.05.2005,World Wrestling Entertainment,TV-Show,"Green Bay, Wisconsin, USA",Resch Center,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.6
2803,WWE RAW #625,,WWE RAW #625,16.05.2005,World Wrestling Entertainment,TV-Show,"Omaha, Nebraska, USA",Qwest Center,Live,16.05.2005,Spike TV,Jim Ross & Jerry Lawler,,4.3
2804,WWE RAW #624,,WWE RAW #624,09.05.2005,World Wrestling Entertainment,TV-Show,"Wilkes-Barre, Pennsylvania, USA",Wachovia Arena,Live,09.05.2005,Spike TV,Jim Ross & Jerry Lawler,ca. 3.500,3.8
2733,WWE RAW #623,8.27,WWE RAW #623,02.05.2005,World Wrestling Entertainment,TV-Show,"Boston, Massachusetts, USA",Fleet Center,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 6.500,4.1
2727,WWE RAW #622,,WWE RAW #622,25.04.2005,World Wrestling Entertainment,TV-Show,"Birmingham, West Midlands, England, UK",NEC Arena,Live,25.04.2005,Spike TV,Jerry Lawler & Jonathan Coachman,ca. 10.500,4.0
2723,WWE RAW #621,,WWE RAW #621,18.04.2005,World Wrestling Entertainment,TV-Show,"New York City, New York, USA",Madison Square Garden,Live,,Spike TV,Jerry Lawler & Jonathan Coachman,17.258,3.9
2719,WWE RAW #620,,WWE RAW #620,11.04.2005,World Wrestling Entertainment,TV-Show,"Moline, Illinois, USA",Mark Of The Quad,Live,11.04.2005,Spike TV,Jim Ross & Jerry Lawler,,4.1
2715,WWE RAW #619,,WWE RAW #619,04.04.2005,World Wrestling Entertainment,TV-Show,"Los Angeles, California, USA",Staples Center,Live,,Spike TV,Jim Ross & Jerry Lawler,,4.3
2709,WWE RAW #618,,WWE RAW #618,28.03.2005,World Wrestling Entertainment,TV-Show,"Fort Worth, Texas, USA",Fort Worth Convention Center,Live,28.03.2005,Spike TV,Jim Ross & Jerry Lawler,ca. 7.300,4
2705,WWE RAW #617,,WWE RAW #617,21.03.2005,World Wrestling Entertainment,TV-Show,"Birmingham, Alabama, USA",Jefferson Civic Center,Live,21.03.2005,Spike TV,Jerry Lawler & Jim Ross,,3.9
2701,WWE RAW #616,,WWE RAW #616,14.03.2005,World Wrestling Entertainment,TV-Show,"Atlanta, Georgia, USA",Gwinnett Center,Live,14.03.2005,Spike TV,Jim Ross & Jerry Lawler,,3.8
2697,WWE RAW #615,,WWE RAW #615,07.03.2005,World Wrestling Entertainment,TV-Show,"Raleigh, North Carolina, USA",RBC Center,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.8
2693,WWE RAW #614,6.5,WWE RAW #614,28.02.2005,World Wrestling Entertainment,TV-Show,"Providence, Rhode Island, USA",Dunkin' Donuts Center,Live,28.02.2005,Spike TV,Jim Ross & Jerry Lawler,ca. 7.500,4.1
2689,WWE RAW #613,,WWE RAW #613,21.02.2005,World Wrestling Entertainment,TV-Show,"State College, Pennsylvania, USA",Bryce Jordan Center,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 3.500,4.0
2683,WWE RAW #612,,WWE RAW #612,14.02.2005,World Wrestling Entertainment,TV-Show,"Cincinnati, Ohio, USA",US Bank Arena,Live,14.02.2005,Spike TV,Jim Ross & Jerry Lawler,ca. 7.500,3.9
2680,WWE RAW #611,,WWE RAW #611,04.02.2005,World Wrestling Entertainment,TV-Show,"Saitama, Japan",Saitama Super Arena,Taped,07.02.2005,Spike TV,Jim Ross & Jerry Lawler,16.657,3.7
2678,WWE RAW #610,,WWE RAW #610,31.01.2005,World Wrestling Entertainment,TV-Show,"San Jose, California, USA",HP Pavilion,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 9.200,4
2675,WWE RAW #609,7.0,WWE RAW #609,24.01.2005,World Wrestling Entertainment,TV-Show,"Oklahoma City, Oklahoma, USA",Ford Center,Live,24.01.2005,Spike TV,Jerry Lawler & Jim Ross,,3.8
2673,WWE RAW #608,,WWE RAW #608,17.01.2005,World Wrestling Entertainment,TV-Show,"Toronto, Ontario, Canada",Air Canada Centre,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 9.600,3.8
2671,WWE RAW #607,,WWE RAW #607,10.01.2005,World Wrestling Entertainment,TV-Show,"Sunrise, Florida, USA",Office Depot Center,Live,10.01.2005,Spike TV,Jim Ross & Jerry Lawler,ca. 7.500,3.8
2668,WWE RAW #606,7.33,WWE RAW #606,03.01.2005,World Wrestling Entertainment,TV-Show,"Uniondale, New York, USA",Nassau Coliseum,Live,03.01.2005,Spike TV,"Jim Ross, Jonathan Coachman & Jerry Lawler",,3.4
2666,WWE RAW #605,,WWE RAW #605,27.12.2004,World Wrestling Entertainment,TV-Show,"Biloxi, Mississippi, USA",Mississippi Coast Coliseum,Live,27.12.2004,Spike TV,Jim Ross & Jerry Lawler,,3.5
2662,WWE RAW #603,,WWE RAW #603,13.12.2004,World Wrestling Entertainment,TV-Show,"Huntsville, Alabama, USA",Von Braun Center,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 4.000,3.8
2659,WWE RAW #602,,WWE RAW #602,06.12.2004,World Wrestling Entertainment,TV-Show,"Charlotte, North Carolina, USA",Cricket Arena,Live,06.12.2004,Spike TV,Jim Ross & Jerry Lawler,ca. 4.000,3.9
2657,WWE RAW #601,,WWE RAW #601,29.11.2004,World Wrestling Entertainment,TV-Show,"Baltimore, Maryland, USA",1st Mariner Arena,Live,29.11.2004,Spike TV,"Jim Ross, Jerry Lawler & Jonathan Coachman",ca. 5.300,3.9
2655,WWE RAW #600,,WWE RAW #600,22.11.2004,World Wrestling Entertainment,TV-Show,"Buffalo, New York, USA",HSBC Arena,Live,22.11.2004,Spike TV,Jim Ross & Jerry Lawler,ca. 6.000,3.9
2653,WWE RAW #599,,WWE RAW #599,15.11.2004,World Wrestling Entertainment,TV-Show,"Indianapolis, Indiana, USA",Conseco Fieldhouse,Live,15.11.2004,Spike TV,Jerry Lawler & Jim Ross,ca. 5.500,3.9
2649,WWE RAW #598,,WWE RAW #598,08.11.2004,World Wrestling Entertainment,TV-Show,"Austin, Texas, USA",Frank Erwin Center,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 4.300,3.6
2646,WWE RAW #597,,WWE RAW #597,01.11.2004,World Wrestling Entertainment,TV-Show,"Peoria, Illinois, USA",Civic Center,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 4.600,3.6
2642,WWE RAW #596,,WWE RAW #596,25.10.2004,World Wrestling Entertainment,TV-Show,"Des Moines, Iowa, USA",Veterans Auditorium,Live,,Spike TV,Jim Ross & Jerry Lawler,4.550,3.7
2638,WWE RAW #595,,WWE RAW #595,18.10.2004,World Wrestling Entertainment,TV-Show,"Rosemont, Illinois, USA",Allstate Arena,Live,18.10.2004,Spike TV,Jim Ross & Jerry Lawler,,3.0
2636,WWE RAW #594,,WWE RAW #594,11.10.2004,World Wrestling Entertainment,TV-Show,"Manchester, England, UK",Manchester Evening News Arena,Taped,11.10.2004,Spike TV,Jim Ross & Jerry Lawler,,3.4
2633,WWE RAW #593,,WWE RAW #593,04.10.2004,World Wrestling Entertainment,TV-Show,"New York City, New York, USA",Madison Square Garden,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.4
2630,WWE RAW #592,,WWE RAW #592,27.09.2004,World Wrestling Entertainment,TV-Show,"Kansas City, Missouri, USA",Kemper Arena,Live,27.09.2004,Spike TV,Jim Ross & Jerry Lawler,,3.5
2628,WWE RAW #591,,WWE RAW #591,20.09.2004,World Wrestling Entertainment,TV-Show,"Tucson, Arizona, USA",,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.7
2626,WWE RAW #590,,WWE RAW #590,13.09.2004,World Wrestling Entertainment,TV-Show,"Seattle, Washington, USA",KeyArena,Live,13.09.2004,Spike TV,Jim Ross & Jerry Lawler,ca. 5.500,3.6
2623,WWE RAW #589,,WWE RAW #589,06.09.2004,World Wrestling Entertainment,TV-Show,"Wichita Falls, Texas, USA",Kay Yeager Coliseum,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 6.000,3.6
2621,WWE RAW #588,,WWE RAW #588,30.08.2004,World Wrestling Entertainment,TV-Show,"San Francisco, California, USA",Cow Palace,Live,30.08.2004,Spike TV,Jim Ross & Jerry Lawler,,3.5
2618,WWE RAW #587,,WWE RAW #587,23.08.2004,World Wrestling Entertainment,TV-Show,"Anaheim, California, USA",Arrowhead Pond,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.6
2615,WWE RAW #586,,WWE RAW #586,16.08.2004,World Wrestling Entertainment,TV-Show,"London, Ontario, Canada",John Labatt Centre,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.4
2610,WWE RAW #585,,WWE RAW #585,09.08.2004,World Wrestling Entertainment,TV-Show,"Cleveland, Ohio, USA",Gund Arena,Live,09.08.2004,Spike TV,Jim Ross & Jerry Lawler,,3.2
2607,WWE RAW #584,,WWE RAW #584,02.08.2004,World Wrestling Entertainment,TV-Show,"San Antonio, Texas, USA",SBC Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.8
2604,WWE RAW #583,,WWE RAW #583,26.07.2004,World Wrestling Entertainment,TV-Show,"Pittsburgh, Pennsylvania, USA",Mellon Arena,Live,26.07.2004,Spike TV,Jim Ross & Jerry Lawler,,3.6
2601,WWE RAW #582,,WWE RAW #582,19.07.2004,World Wrestling Entertainment,TV-Show,"Washington, District Of Columbia, USA",MCI Center,Live,19.07.2004,Spike TV,Jim Ross & Jerry Lawler,,3.7
2598,WWE RAW #581,,WWE RAW #581,12.07.2004,World Wrestling Entertainment,TV-Show,"Manchester, New Hampshire, USA",Verizon Wireless Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.7
2593,WWE RAW #580,,WWE RAW #580,05.07.2004,World Wrestling Entertainment,TV-Show,"Winnipeg, Manitoba, Canada",Winnipeg Arena,Live,05.07.2004,Spike TV,Jim Ross & Jerry Lawler,,3.6
2590,WWE RAW #579,,WWE RAW #579,28.06.2004,World Wrestling Entertainment,TV-Show,"Richmond, Virginia, USA",Richmond Coliseum,Live,28.06.2004,Spike TV,Jim Ross & Jerry Lawler,,3.7
2585,WWE RAW #578,,WWE RAW #578,21.06.2004,World Wrestling Entertainment,TV-Show,"Miami, Florida, USA",AmericanAirlines Arena,Live,21.06.2004,Spike TV,Jerry Lawler & Jim Ross,,4.2
2582,WWE RAW #577,,WWE RAW #577,14.06.2004,World Wrestling Entertainment,TV-Show,"Dayton, Ohio, USA",Nutter Center,Live,14.06.2004,Spike TV,Jim Ross & Jerry Lawler,,3.6
2577,WWE RAW #576,,WWE RAW #576,07.06.2004,World Wrestling Entertainment,TV-Show,"Albany, New York, USA",Pepsi Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.4
2574,WWE RAW #575,,WWE RAW #575,31.05.2004,World Wrestling Entertainment,TV-Show,"Montreal, Quebec, Canada",Bell Centre,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.2
2571,WWE RAW #574,,WWE RAW #574,24.05.2004,World Wrestling Entertainment,TV-Show,"Rockford, Illinois, USA",Metro Center,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.5
2568,WWE RAW #573,,WWE RAW #573,17.05.2004,World Wrestling Entertainment,TV-Show,"San Diego, California, USA",Sports Arena,Live,17.05.2004,Spike TV,Jim Ross & Jerry Lawler,,4.0
2563,WWE RAW #572,,WWE RAW #572,10.05.2004,World Wrestling Entertainment,TV-Show,"San Jose, California, USA",HP Pavilion,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.4
2560,WWE RAW #571,8.25,WWE RAW #571,03.05.2004,World Wrestling Entertainment,TV-Show,"Phoenix, Arizona, USA",America West Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.9
2557,WWE RAW #570,,WWE RAW #570,26.04.2004,World Wrestling Entertainment,TV-Show,"Topeka, Kansas, USA",Landon Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,,4.0
2554,WWE RAW #569,,WWE RAW #569,19.04.2004,World Wrestling Entertainment,TV-Show,"Calgary, Alberta, Canada",Saddledome,Live,19.04.2004,Spike TV,Jim Ross & Jerry Lawler,,3.8
2549,WWE RAW #568,,WWE RAW #568,12.04.2004,World Wrestling Entertainment,TV-Show,"Rosemont, Illinois, USA",Allstate Arena,Live,12.04.2004,Spike TV,Jim Ross & Jerry Lawler,,3.8
2546,WWE RAW #567,,WWE RAW #567,05.04.2004,World Wrestling Entertainment,TV-Show,"Houston, Texas, USA",Toyota Center,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 12.000,3.8
2543,WWE RAW #566,,WWE RAW #566,29.03.2004,World Wrestling Entertainment,TV-Show,"Cincinnati, Ohio, USA",US Bank Arena,Live,29.03.2004,Spike TV,Jim Ross & Jerry Lawler,,4.3
2540,WWE RAW #565,7.67,WWE RAW #565,22.03.2004,World Wrestling Entertainment,TV-Show,"Detroit, Michigan, USA",Joe Louis Arena,Live,,Spike TV,"Jim Ross, Jerry Lawler, Michael Cole & Tazz",ca. 12.000,4.5
2537,WWE RAW #564,,WWE RAW #564,15.03.2004,World Wrestling Entertainment,TV-Show,"East Rutherford, New Jersey, USA",Continental Airlines Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,17.418,4.0
2533,WWE RAW #563,,WWE RAW #563,08.03.2004,World Wrestling Entertainment,TV-Show,"Bridgeport, Connecticut, USA",Harbor Yard Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 7.000,3.8
2530,WWE RAW #562,,WWE RAW #562,01.03.2004,World Wrestling Entertainment,TV-Show,"Atlanta, Georgia, USA",Gwinnett Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 9.500,3.8
2527,WWE RAW #561,,WWE RAW #561,23.02.2004,World Wrestling Entertainment,TV-Show,"Omaha, Nebraska, USA",Qwest Center,Live,23.02.2004,Spike TV,Jerry Lawler & Jim Ross,14.572,3.9
2524,WWE RAW #560,7.33,WWE RAW #560,16.02.2004,World Wrestling Entertainment,TV-Show,"Bakersfield, California, USA",Centennial Garden Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.8
2519,WWE RAW #559,,WWE RAW #559,09.02.2004,World Wrestling Entertainment,TV-Show,"Portland, Oregon, USA",Rose Garden Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.8
2516,WWE RAW #558,,WWE RAW #558,02.02.2004,World Wrestling Entertainment,TV-Show,"State College, Pennsylvania, USA",Bryce Jordan Center,Live,02.02.2004,Spike TV,Jim Ross & Jerry Lawler,ca. 3.500,3.7
2513,WWE RAW #557,6.43,WWE RAW #557,26.01.2004,World Wrestling Entertainment,TV-Show,"Hershey, Pennsylvania, USA",Giant Center,Live,,Spike TV,Jim Ross & Jerry Lawler,,4.0
2508,WWE RAW #556,,WWE RAW #556,19.01.2004,World Wrestling Entertainment,TV-Show,"Green Bay, Wisconsin, USA",Resch Center,Live,19.01.2004,Spike TV,"Jim Ross, Jonathan Coachman & Jerry Lawler",ca. 6.000,3.3
2505,WWE RAW #555,,WWE RAW #555,12.01.2004,World Wrestling Entertainment,TV-Show,"Uniondale, New York, USA",Nassau Coliseum,Live,,Spike TV,"Jim Ross, Jonathan Coachman & Jerry Lawler",ca. 6.100,3.6
2502,WWE RAW #554,5.83,WWE RAW #554,05.01.2004,World Wrestling Entertainment,TV-Show,"Memphis, Tennessee, USA",Pyramid Arena,Live,05.01.2004,Spike TV,"Jerry Lawler, Jim Ross & Jonathan Coachman",ca. 6.000,3.5
2499,WWE RAW #553,,WWE RAW #553,29.12.2003,World Wrestling Entertainment,TV-Show,"San Antonio, Texas, USA",SBC Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.7
2495,WWE RAW #551,,WWE RAW #551,15.12.2003,World Wrestling Entertainment,TV-Show,"Tampa, Florida, USA",St. Petes Times Forum,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.5
2492,WWE RAW #550,,WWE RAW #550,08.12.2003,World Wrestling Entertainment,TV-Show,"Anaheim, California, USA",Arrowhead Pond,Live,08.12.2003,Spike TV,Jim Ross & Jerry Lawler,,3.8
2490,WWE RAW #549,,WWE RAW #549,01.12.2003,World Wrestling Entertainment,TV-Show,"Sacramento, California, USA",Arco Arena,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.7
2488,WWE RAW #548 - RAW Roulette,,WWE RAW #548 - RAW Roulette,24.11.2003,World Wrestling Entertainment,TV-Show,"Salt Lake City, Utah, USA",E Center,Live,,Spike TV,Jim Ross & Jerry Lawler,,3.6
2486,WWE RAW #547,,WWE RAW #547,17.11.2003,World Wrestling Entertainment,TV-Show,"Beaumont, Texas, USA",SE Texas Arena,Live,17.11.2003,Spike TV,Jim Ross & Jerry Lawler,,3.6
2483,WWE RAW #546,,WWE RAW #546,10.11.2003,World Wrestling Entertainment,TV-Show,"Boston, Massachusetts, USA",Fleet Center,Live,,Spike TV,Jim Ross & Jerry Lawler,ca. 6.000,3.7
