id,date,text,hashtags,name_mentions,handle_mentions,source,likes,retweets
1521859181799747590,2022-05-04 14:27:58+00:00,"WWE and @YaOnlyLivvOnce are proud to support #MentalHealthAwarenessMonth.

Learn more at https://t.co/FtYp3DeVO7… https://t.co/9QgofI436t",MentalHealthAwarenessMonth,LIV Morgan,YaOnlyLivvOnce,Grabyo,2189,448
1521859146940833793,2022-05-04 14:27:50+00:00,"Despite being betrayed by @RheaRipley_WWE, @YaOnlyLivvOnce has no doubt she can be successful all on her own. 

🎥 :… https://t.co/6DINqDZnUv",,"RheaRipley_WWE,LIV Morgan","RheaRipley_WWE,YaOnlyLivvOnce",Grabyo,1832,271
1521854103835525126,2022-05-04 14:07:47+00:00,"Hey you! 
Yeah you! 
#WWETheBump is live!

TUNE IN RIGHT NOW! https://t.co/Jp1WXnXfiF",WWETheBump,,,Grabyo,559,96
1521834637865234433,2022-05-04 12:50:26+00:00,"WWE's newest star Ezekiel joins @WWETheBump for the very first time. Plus, @MadcapMoss gets ready for #WMBacklash a… https://t.co/VpaIMnjMIx",WMBacklash,"WWE’s The Bump,Madcap Moss","WWETheBump,MadcapMoss",Twitter Media Studio,743,140
1521673018514321408,2022-05-04 02:08:13+00:00,".@bronbreakkerwwe may have won the match, but it appears his troubles are far from over. 

#NXTSpringBreakin #WWENXT https://t.co/yUGsVKODNI","NXTSpringBreakin,WWENXT",Bronson Steiner,bronbreakkerwwe,Grabyo,1262,151
1521667155405664256,2022-05-04 01:44:55+00:00,"😱😱😱

@EscobarWWE just kidnapped AJ Galante!! #NXTSpringBreakin #WWENXT https://t.co/OkfEcp3QCb","NXTSpringBreakin,WWENXT",SANTOS ESCOBAR💀🇲🇽,EscobarWWE,Grabyo,669,126
1521666780036481025,2022-05-04 01:43:26+00:00,".@roderickstrong is not going to leave anything to chance. #NXTSpringBreakin

#WWENXT @JuliusCreedWWE… https://t.co/Vdxlz5tus5","NXTSpringBreakin,WWENXT","Roderick Strong,Jacob A. Kasper","roderickstrong,JuliusCreedWWE",Grabyo,518,108
1521659204381073408,2022-05-04 01:13:20+00:00,".@NatbyNature &amp; @lashlegendwwe are in full control. 

Can @nikkita_wwe &amp; @CoraJadeWWE battle back?… https://t.co/BwZEaCUrvm",,"Nattie,Lash Legend,Nikkita Lyons,Cora Jade 🛹","NatbyNature,lashlegendwwe,nikkita_wwe,CoraJadeWWE",Grabyo,512,106
1521655674320691200,2022-05-04 00:59:18+00:00,"Does this mean there will there be peace between @TonyDangeloWWE and @EscobarWWE? 

#NXTSpringBreakin #WWENXT https://t.co/NWF4RkVhJa","NXTSpringBreakin,WWENXT","Tony D’Angelo,SANTOS ESCOBAR💀🇲🇽","TonyDangeloWWE,EscobarWWE",Grabyo,850,199
1521653070601633792,2022-05-04 00:48:57+00:00,The only thing that can drown out @GraysonWWE's trash talking is @AndreChaseWWE's airhorn. #NXTSpringBreakin… https://t.co/IOrINqWuzY,NXTSpringBreakin,"Grayson Waller,Andre Chase","GraysonWWE,AndreChaseWWE",Grabyo,552,137
1521647517234085888,2022-05-04 00:26:53+00:00,".@therealestwendy is just trying to help @WWE_MandyRose get that summer glow. 

#NXTSpringBreakin #WWENXT https://t.co/1ta4h7tRHo","NXTSpringBreakin,WWENXT","Wendy Choo,Mandy","therealestwendy,WWE_MandyRose",Grabyo,2779,362
1521646795612327936,2022-05-04 00:24:01+00:00,"🔥🥀🔥🥀🔥

#NXTSpringBreakin #WWENXT @WWE_MandyRose https://t.co/sJwYWzVPG5","NXTSpringBreakin,WWENXT",Mandy,WWE_MandyRose,Grabyo,3093,342
1521644791129329664,2022-05-04 00:16:03+00:00,"The action is fast and furious as @CGrimesWWE, @Carmelo_WWE, and @WWESoloSikoa collide for the #NATitle!… https://t.co/2B6RKpB8bR",NATitle,"Cameron Grimes,Carmelo Hayes,Solo","CGrimesWWE,Carmelo_WWE,WWESoloSikoa",Grabyo,635,151
1521625651794616320,2022-05-03 23:00:00+00:00,"Get ready for #WWENXT #SpringBreakin TONIGHT at 8/7c on @USA_Network.

https://t.co/5eKw88944h","WWENXT,SpringBreakin",USA Network,USA_Network,Sprinklr Publishing,411,74
1521615413192364032,2022-05-03 22:19:19+00:00,"Who had the best night on #WWERaw?

#WWETop10 https://t.co/vEqWsLJuMr","WWERaw,WWETop10",,,Grabyo,704,121
1521610818298781699,2022-05-03 22:01:03+00:00,"That music.
That pyro.
*chef's kiss*

@DaveBautista
#BatistaWeek https://t.co/JM9S4jk3Xf",BatistaWeek,Vaxxed AF! #TeamPfizer Poor Kid Chasing Dreams.,DaveBautista,Grabyo,7405,1102
1521595838916665345,2022-05-03 21:01:32+00:00,It was truly a heartwarming moment when Rosey &amp; The Hurricane became Tag Team Champions at Backlash 2005!… https://t.co/OJVAvXgjA5,,,,Grabyo,930,143
1521580353051275271,2022-05-03 20:00:00+00:00,"Which @DaveBautista moment did you get to see live in-person?

#BatistaWeek",BatistaWeek,Vaxxed AF! #TeamPfizer Poor Kid Chasing Dreams.,DaveBautista,TweetDeck,924,83
1521565253431005184,2022-05-03 19:00:00+00:00,Did you know @CodyRhodes has a favorite Zelda game AND loves a @Whataburger with spicy ketchup? Truly a man of the… https://t.co/DO6UpSRnEp,,"Cody Rhodes,Whataburger®","CodyRhodes,Whataburger",Twitter Media Studio,8331,1006
1521550671937474565,2022-05-03 18:02:03+00:00,"Wonder what that @DaveBautista fan is up to nowadays... 🤔

#BatistaWeek https://t.co/CxQGK7bSgX",BatistaWeek,Vaxxed AF! #TeamPfizer Poor Kid Chasing Dreams.,DaveBautista,Grabyo,9882,1031
1521535756573024264,2022-05-03 17:02:47+00:00,Before @DMcIntyreWWE teams up with @Randy Orton and @SuperKingofBros against @WWERomanReigns and @WWEUsos at… https://t.co/OKLBswKOHO,,"Drew McIntyre,matthew riddle,Roman Reigns,The Usos","DMcIntyreWWE,SuperKingofBros,WWERomanReigns,WWEUsos",Grabyo,817,140
1521520241678950401,2022-05-03 16:01:08+00:00,"👀

@AJStylesOrg @FinnBalor
#WWERaw https://t.co/bER48R2mMc",WWERaw,"AJ Styles,Finn Bálor","AJStylesOrg,FinnBalor",Grabyo,4733,595
1521504865243078660,2022-05-03 15:00:02+00:00,"With the 20-year anniversary of @DaveBautista's WWE debut just around the corner, join WWE in honoring The Animal a… https://t.co/Ukj55NN9ha",,Vaxxed AF! #TeamPfizer Poor Kid Chasing Dreams.,DaveBautista,Sprinklr Publishing,10969,1122
1521437207139176449,2022-05-03 10:31:11+00:00,"THIS FRIDAY on #SmackDown

The final stop before a massive #6ManTag Team Match at #WMBacklash!

@WWERomanReigns… https://t.co/Mlk54eijQm","SmackDown,6ManTag,WMBacklash",Roman Reigns,WWERomanReigns,Grabyo,920,172
1521337414001864704,2022-05-03 03:54:39+00:00,"EXCLUSIVE: After a thrilling Six-Woman Tag Team victory, @YaOnlyLivvOnce still has plenty in store for her former t… https://t.co/FtCQcKnIXP",,LIV Morgan,YaOnlyLivvOnce,Sprinklr Publishing,2989,485
1521335732576661509,2022-05-03 03:47:58+00:00,EXCLUSIVE: @AJStylesOrg has a message for his #WMBacklash opponent and shares his appreciation for @FinnBalor’s hel… https://t.co/tSJo9KfAmR,WMBacklash,"AJ Styles,Finn Bálor","AJStylesOrg,FinnBalor",Sprinklr Publishing,1549,260
1521334226926374912,2022-05-03 03:41:59+00:00,Looks like @EdgeRatedR will have to head into #WMBacklash alone this Sunday as @ArcherOfInfamy has been barred from… https://t.co/0IwswNnyb5,WMBacklash,"Adam (Edge) Copeland,Damian Priest","EdgeRatedR,ArcherOfInfamy",Twitter Web App,801,164
1521331547319767041,2022-05-03 03:31:20+00:00,Hear the final comments from @CodyRhodes ahead of the big rematch with @WWERollins this Sunday at #WMBacklash!… https://t.co/F6xZKcRJrq,WMBacklash,"Cody Rhodes,Seth FREAKIN’ Rollins","CodyRhodes,WWERollins",Grabyo,1248,260
1521329309348151296,2022-05-03 03:22:26+00:00,"UP NEXT on #RAWTalk
@CodyRhodes!

▶️ @peacockTV https://t.co/3ixt1Lu5Ya",RAWTalk,"Cody Rhodes,Peacock","CodyRhodes,peacockTV",Grabyo,1205,131
1521326200819437569,2022-05-03 03:10:05+00:00,"HEY ALL, SCOTT HERE!

Scott is back! That's right, @scottstanford1 is back on #RawTalk RIGHT NOW on @peacockTV to r… https://t.co/T7FO8PV891",RawTalk,"Scott Stanford,Peacock","scottstanford1,peacockTV",Grabyo,566,98
1521324554668453889,2022-05-03 03:03:33+00:00,This. Is. Awesome! #WWERaw https://t.co/o7EzOOBWyz,WWERaw,,,Grabyo,2166,380
